doc_id,class,class_name,text
doc01034,1,Barack Obama,"Their resolve must be our inspiration. Their concerns must be our cause. And we must show them and all our people that we are equal to the task before us. I know--look, I know that we haven't agreed on every issue thus far. [Laughter] There are surely times in the future where we will part ways."
doc01035,2,George W. Bush,"Americans who have lost their jobs need our help, and I support extending unemployment benefits and direct assistance for health care coverage. Yet, American workers want more than unemployment checks; they want a steady paycheck. When America works, America prospers, so my economic security plan can be summed up in one word: jobs. Good jobs begin with good schools, and here we've made a fine start. Republicans and Democrats worked together to achieve historic education reform so that no child is left behind."
doc01036,2,George W. Bush,"Since when have terrorists and tyrants announced their intentions, politely putting us on notice before they strike? If this threat is permitted to fully and suddenly emerge, all actions, all words, and all recriminations would come too late. Trusting in the sanity and restraint of Saddam Hussein is not a strategy, and it is not an option. The dictator who is assembling the world's most dangerous weapons has already used them on whole villages, leaving thousands of his own citizens dead, blind, or disfigured. Iraqi refugees tell us how forced confessions are obtained, by torturing children while their parents are made to watch."
doc01037,3,William J. Clinton,"We must develop a unified, simplified, sensible, streamlined worker-training program so that workers receive the training they need regardless of why they lost their jobs or whether they simply need to learn something new to keep them. We have got to do better on this. And finally, I propose a program that got a great response from the American people all across this country last year: a program of national service to make college loans available to all Americans and to challenge them at the same time to give something back to their country as teachers or police officers or community service workers; to give them the option to pay the loans back, but at tax time so they can't beat the bill, but to encourage them instead to pay it back by making their country stronger and making their country better and giving us the benefit of their knowledge. A generation ago when President Kennedy proposed and the United States Congress embraced the Peace Corps, it defined the character of a whole generation of Americans committed to serving people around the world. In this national service program, we will provide more than twice as many slots for people before they go to college to be in national service than ever served in the Peace Corps."
doc01038,1,Barack Obama,"We were sent here to make what difference we can, to secure this Nation, expand opportunity, uphold our ideals through the hard, often frustrating, but absolutely necessary work of self-government. We were sent here to look out for our fellow Americans the same way they look out for one another, every single day, usually without fanfare, all across this country. We should follow their example. We should follow the example of a New York City nurse named Menchu Sanchez. When Hurricane Sandy plunged her hospital into darkness, she wasn't thinking about how her own home was faring."
doc01039,2,George W. Bush,"My administration brought together the HOPE NOW Alliance, which is helping many struggling homeowners avoid foreclosure. And Congress can help even more. Tonight I ask you to pass legislation to reform Fannie Mae and Freddie Mac, modernize the Federal Housing Administration, and allow State housing agencies to issue tax-free bonds to help homeowners refinance their mortgages. These are difficult times for many American families, and by taking these steps, we can help more of them keep their homes. To build a future of quality health care, we must trust patients and doctors to make medical decisions and empower them with better information and better options."
doc01040,1,Barack Obama,"Instead, we'll need to help countries like Yemen and Libya and Somalia provide for their own security and help allies who take the fight to terrorists, as we have in Mali. And where necessary, through a range of capabilities, we will continue to take direct action against those terrorists who pose the gravest threat to Americans. Now, as we do, we must enlist our values in the fight. That's why my administration has worked tirelessly to forge a durable legal and policy framework to guide our counterterrorism efforts. Throughout, we have kept Congress fully informed of our efforts."
doc01041,1,Barack Obama,"We'll make sure this is fully paid for, attract private investment, and pick projects based [on]* what's best for the economy, not politicians. Within 25 years, our goal is to give 80 percent of Americans access to high-speed rail. This could allow you to go places in half the time it takes to travel by car. For some trips, it will be faster than flying, without the pat-down. [Laughter] As we speak, routes in California and the Midwest are already underway."
doc01042,3,William J. Clinton,"That's a test that reflects the world-class standards our children must meet for the new era. And those students in Illinois tied for first in the world in science and came in second in math. Two of them, Kristen Tanner and Chris Getsler, are here tonight, along with their teacher, Sue Winski. They're up there with the First Lady. And they prove that when we aim high and challenge our students, they will be the best in the world."
doc01043,2,George W. Bush,"To the contrary, he is deceiving. From intelligence sources we know, for instance, that thousands of Iraqi security personnel are at work hiding documents and materials from the U.N. inspectors, sanitizing inspection sites, and monitoring the inspectors themselves. Iraqi officials accompany the inspectors in order to intimidate witnesses. Iraq is blocking U-2 surveillance flights requested by the United Nations. Iraqi intelligence officers are posing as the scientists inspectors are supposed to interview."
doc01044,3,William J. Clinton,"Twice this month you missed opportunities to stop these practices. I know there were other considerations in those votes, but I want to use something that I've heard my Republican friends say from time to time, ""There doesn't have to be a law for everything."" So tonight I ask you to just stop taking the lobbyists' perks. Just stop. We don't have to wait for legislation to pass to send a strong signal to the American people that things are really changing."
doc01045,3,William J. Clinton,"If we agree on nothing else tonight, we must agree that the American people certainly voted for change in 1992 and in 1994. And as I look out at you, I know how some of you must have felt in 1992. [Laughter]   I must say that in both years we didn't hear America singing, we heard America shouting. And now all of us, Republicans and Democrats alike, must say, ""We hear you. We will work together to earn the jobs you have given us."""
doc01046,2,George W. Bush,"For too long, our Nation has been dependent on foreign oil. And this dependence leaves us more vulnerable to hostile regimes and to terrorists who could cause huge disruptions of oil shipments and raise the price of oil and do great harm to our economy. It's in our vital interest to diversify America's energy supply. The way forward is through technology. We must continue changing the way America generates electric power by even greater use of clean coal technology, solar and wind energy, and clean, safe nuclear power."
doc01047,1,Barack Obama,"So I supported the last administration's efforts to create the financial rescue program. And when we took that program over, we made it more transparent and more accountable. And as a result, the markets are now stabilized, and we've recovered most of the money we spent on the banks--most but not all. To recover the rest, I've proposed a fee on the biggest banks. Now, I know Wall Street isn't keen on this idea."
doc01048,2,George W. Bush,"Many nations are acting forcefully. Pakistan is now cracking down on terror, and I admire the strong leadership of President Musharraf. But some governments will be timid in the face of terror. And make no mistake about it: If they do not act, America will. Our second goal is to prevent regimes that sponsor terror from threatening America or our friends and allies with weapons of mass destruction."
doc01049,2,George W. Bush,"Americans are a resolute people who have risen to every test of our time. Adversity has revealed the character of our country, to the world and to ourselves. America is a strong nation and honorable in the use of our strength. We exercise power without conquest, and we sacrifice for the liberty of strangers. Americans are a free people who know that freedom is the right of every person and the future of every nation."
doc01050,2,George W. Bush,"So the United States of America supports democratic reform across the broader Middle East. Elections are vital, but they are only the beginning. Raising up a democracy requires the rule of law and protection of minorities and strong, accountable institutions that last longer than a single vote. The great people of Egypt have voted in a multiparty Presidential election, and now their Government should open paths of peaceful opposition that will reduce the appeal of radicalism. The Palestinian people have voted in elections, and now the leaders of Hamas must recognize Israel, disarm, reject terrorism, and work for lasting peace."
doc01051,3,William J. Clinton,"Forty percent-;40 percent-;of our 8-year-olds cannot read on their own. That's why we have just launched the America Reads initiative, to build a citizen army of one million volunteer tutors to make sure every child can read independently by the end of the third grade. We will use thousands of AmeriCorps volunteers to mobilize this citizen army. We want at least 100,000 college students to help, and tonight I am pleased that 60 college presidents have answered my call, pledging that thousands of their work-study students will serve for one year as reading tutors. This is also a challenge to every teacher and every principal: You must use these tutors to help students read."
doc01052,2,George W. Bush,"It is time for an immigration policy that permits temporary-guest workers to fill jobs Americans will not take, that rejects amnesty, that tells us who is entering and leaving our country, and that closes the border to drug dealers and terrorists. One of America's most important institutions, a symbol of the trust between generations, is also in need of wise and effective reform. Social Security was a great moral success of the 20th century, and we must honor its great purposes in this new century. The system, however, on its current path, is headed toward bankruptcy. And so we must join together to strengthen and save Social Security."
doc01053,3,William J. Clinton,"Together we must make the Chemical Weapons Convention law, so that at last we can begin to outlaw poison gas from the Earth. Finally, we must have the tools to meet all these challenges. We must maintain a strong and ready military. We must increase funding for weapons modernization by the year 2000, and we must take good care of our men and women in uniform. They are the world's finest."
doc01054,1,Barack Obama,"Let me know. Let me know. I'm eager to see it. Here's what I ask Congress, though: Don't walk away from reform. Not now."
doc01055,3,William J. Clinton,"This is the America we have begun to build; this is the America we can leave to our children if we join together to finish the work at hand. Let us strengthen our Nation for the 21st century. Rarely have Americans lived through so much change in so many ways in so short a time. Quietly, but with gathering force, the ground has shifted beneath our feet as we have moved into an information age, a global economy, a truly new world. For 5 years now, we have met the challenge of these changes, as Americans have at every turning point in our history, by renewing the very idea of America: widening the circle of opportunity, deepening the meaning of our freedom, forging a more perfect Union."
doc01056,1,Barack Obama,"A year ago, Qadhafi was one of the world's longest serving dictators, a murderer with American blood on his hands. Today, he is gone. And in Syria, I have no doubt that the Asad regime will soon discover that the forces of change cannot be reversed and that human dignity cannot be denied. How this incredible transformation will end remains uncertain. But we have a huge stake in the outcome."
doc01057,3,William J. Clinton,"Today, she's a dispatcher with a van company. She's saved enough money to move her family into a good neighborhood, and she's helping other welfare recipients go to work. Elaine Kinslow and all those like her are the real heroes of the welfare revolution. There are millions like her all across America. And I'm happy she could join the First Lady tonight."
doc01058,2,George W. Bush,"On September the 11th, 2001, we found that problems originating in a failed and oppressive state 7,000 miles away could bring murder and destruction to our country. Dictatorships shelter terrorists, and feed resentment and radicalism, and seek weapons of mass destruction. Democracies replace resentment with hope, respect the rights of their citizens and their neighbors, and join the fight against terror. Every step toward freedom in the world makes our country safer, so we will act boldly in freedom's cause. Far from being a hopeless dream, the advance of freedom is the great story of our time."
doc01059,3,William J. Clinton,"Over the past 4 years, the family and medical leave law has helped millions of Americans to take time off to be with their families. With new pressures on people in the way they work and live, I believe we must expand family leave so that workers can take time off for teacher conferences and a child's medical checkup. We should pass flextime, so workers can choose to be paid for overtime in income or trade it in for time off to be with their families. We must continue, step by step, to give more families access to affordable, quality health care. Forty million Americans still lack health insurance."
doc01060,1,Barack Obama,"On top of that, the effects of the recession put a $3 trillion hole in our budget. All this was before I walked in the door. [Laughter]   Now--[applause]--just stating the facts. Now, if we had taken office in ordinary times, I would have liked nothing more than to start bringing down the deficit. But we took office amid a crisis."
doc01061,3,William J. Clinton,"She gains when she gives. She's a mother of four. She says that her service inspired her to get her high school equivalency last year. She was married when she was a teenager-;stand up, Cindy. She was married when she was a teenager."
doc01062,2,George W. Bush,"I urge you to pass association health plans. I ask you to give lower income Americans a refundable tax credit that would allow millions to buy their own basic health insurance. By computerizing health records, we can avoid dangerous medical mistakes, reduce costs, and improve care. To protect the doctor-patient relationship and keep good doctors doing good work, we must eliminate wasteful and frivolous medical lawsuits. And tonight I propose that individuals who buy catastrophic health care coverage as part of our new health savings accounts be allowed to deduct 100 percent of the premiums from their taxes."
doc01063,2,George W. Bush,"As long as the Middle East remains a place of tyranny and despair and anger, it will continue to produce men and movements that threaten the safety of America and our friends. So America is pursuing a forward strategy of freedom in the greater Middle East. We will challenge the enemies of reform, confront the allies of terror, and expect a higher standard from our friend. To cut through the barriers of hateful propaganda, the Voice of America and other broadcast services are expanding their programming in Arabic and Persian, and soon a new television service will begin providing reliable news and information across the region. I will send you a proposal to double the budget of the National Endowment for Democracy and to focus its new work on the development of free elections and free markets, free press, and free labor unions in the Middle East."
doc01064,2,George W. Bush,"[Laughter] Dikembe became a star in the NBA and a citizen of the United States, but he never forgot the land of his birth or the duty to share his blessings with others. He built a brand new hospital in his old hometown. A friend has said of this good-hearted man: ""Mutombo believes that God has given him this opportunity to do great things."" And we are proud to call this son of the Congo a citizen of the United States of America. After her daughter was born, Julie Aigner-Clark searched for ways to share her love of music and art with her child."
doc01065,3,William J. Clinton,"We already know we should start teaching children before they start school. That's why this balanced budget expands Head Start to one million children by 2002. And that is why the Vice President and Mrs. Gore will host their annual family conference this June on what we can do to make sure that parents are an active part of their children's learning all the way through school. They've done a great deal to highlight the importance of family in our life, and now they're turning their attention to getting more parents involved in their children's learning all the way through school."
doc01066,1,Barack Obama,"Let's flip that equation. Let's work together to close those loopholes, end those incentives to ship jobs overseas, and lower tax rates for businesses that create jobs right here at home. Moreover, we can take the money we save from this transition to tax reform to create jobs rebuilding our roads, upgrading our ports, unclogging our commutes, because in today's global economy, first-class jobs gravitate to first-class infrastructure. We'll need Congress to protect more than 3 million jobs by finishing transportation and waterways bills this summer. That can happen."
doc01067,3,William J. Clinton,"If you'll help me do that, we can be fair to the providers and to the consumers of health care. Let me repeat this, because I know it matters to a lot of you on both sides of the aisle. This plan does not make a recommendation for new cuts in Medicare benefits for any beneficiary. Secondly, the only change we are making in Social Security is one that has already been publicized. The plan does ask older Americans with higher incomes, who do not rely solely on Social Security to get by, to contribute more."
doc01068,1,Barack Obama,"The only way to move to full employment is to lay a new foundation for long-term economic growth and finally address the problems that America's families have confronted for years. We can't afford another so-called economic expansion like the one from the last decade, what some call the ""lost decade,"" where jobs grew more slowly than during any prior expansion, where the income of the average American household declined while the cost of health care and tuition reached record highs, where prosperity was built on a housing bubble and financial speculation. From the day I took office, I've been told that addressing our larger challenges is too ambitious; such an effort would be too contentious. I've been told that our political system is too gridlocked and that we should just put things on hold for a while. For those who make these claims, I have one simple question: How long should we wait?"
doc01069,2,George W. Bush,"[Laughter] So, Mr. Vice President, I appreciate you being here to break the tie. [Laughter]   I want to thank so many of you who have accepted my invitation to come to the White House to discuss important issues. We're off to a good start. I will continue to meet with you and ask for your input."
doc01070,1,Barack Obama,"That would be worse for our deficit, worse for business, worse for you, and worse for the next generation. And I refuse to let that happen. Now, I understand that when the last administration asked this Congress to provide assistance for struggling banks, Democrats and Republicans alike were infuriated by the mismanagement and the results that followed. So were the American taxpayers; so was I. So I know how unpopular it is to be seen as helping banks right now, especially when everyone is suffering in part from their bad decisions."
doc01071,2,George W. Bush,"From three Iraqi defectors we know that Iraq, in the late 1990s, had several mobile biological weapons labs. These are designed to produce germ warfare agents and can be moved from place to a place to evade inspectors. Saddam Hussein has not disclosed these facilities. He's given no evidence that he has destroyed them. The International Atomic Energy Agency confirmed in the 1990s that Saddam Hussein had an advanced nuclear weapons development program, had a design for a nuclear weapon, and was working on five different methods of enriching uranium for a bomb."
doc01072,3,William J. Clinton,"These accomplishments were all commitments I made when I sought this office. And in fairness, they all had to be passed by you in this Congress. But I am persuaded that the real credit belongs to the people who sent us here, who pay our salaries, who hold our feet to the fire. But what we do here is really beginning to change lives. Let me just give you one example."
doc01073,1,Barack Obama,"One year ago, I took office amid two wars, an economy rocked by a severe recession, a financial system on the verge of collapse, and a Government deeply in debt. Experts from across the political spectrum warned that if we did not act, we might face a second depression. So we acted, immediately and aggressively. And 1 year later, the worst of the storm has passed. But the devastation remains."
doc01074,1,Barack Obama,"And that's why Congress should undo the damage done by last year's cuts to basic research so we can unleash the next great American discovery. There are entire industries to be built based on vaccines that stay ahead of drug-resistant bacteria or paper-thin material that's stronger than steel. And let's pass a patent reform bill that allows our businesses to stay focused on innovation, not costly and needless litigation. Now, one of the biggest factors in bringing more jobs back is our commitment to American energy. The all-of-the-above energy strategy I announced a few years ago is working, and today, America is closer to energy independence than we have been in decades."
doc01075,2,George W. Bush,"To bring our economy out of recession, we delivered the largest tax relief in a generation. To insist on integrity in American business, we passed tough reforms, and we are holding corporate criminals to account. Some might call this a good record. I call it a good start. Tonight I ask the House and the Senate to join me in the next bold steps to serve our fellow citizens."
doc01076,1,Barack Obama,"And it will be harder because we will argue about everything: the costs, the details, the letter of every law. Of course, some countries don't have this problem. If the central government wants a railroad, they build a railroad, no matter how many homes get bulldozed. If they don't want a bad story in the newspaper, it doesn't get written. And yet, as contentious and frustrating and messy as our democracy can sometimes be, I know there isn't a person here who would trade places with any other nation on Earth."
doc01077,1,Barack Obama,"So were millions of innocent Americans who've seen their home values decline. And while Government can't fix the problem on its own, responsible homeowners shouldn't have to sit and wait for the housing market to hit bottom to get some relief. And that's why I'm sending this Congress a plan that gives every responsible homeowner the chance to save about $3,000 a year on their mortgage by refinancing at historically low rates. No more redtape. No more runaround from the banks."
doc01078,1,Barack Obama,"Our most urgent task upon taking office was to shore up the same banks that helped cause this crisis. It was not easy to do. And if there's one thing that has unified Democrats and Republicans and everybody in between, it's that we all hated the bank bailout. I hated it. I hated it; you hated it."
doc01079,2,George W. Bush,"Many of these nominees are being unfairly delayed. They are worthy of confirmation, and the Senate should give each of them a prompt up-or-down vote. In communities across our land, we must trust in the good heart of the American people and empower them to serve their neighbors in need. Over the past 7 years, more of our fellow citizens have discovered that the pursuit of happiness leads to the path of service. Americans have volunteered in record numbers."
doc01080,3,William J. Clinton,"It does not require us to rewrite our Constitution. I believe it is both unnecessary and unwise to adopt a balanced budget amendment that could cripple our country in time of economic crisis and force unwanted results, such as judges halting Social Security checks or increasing taxes. Let us at least agree, we should not pass any measure-;no measure should be passed that threatens Social Security. Whatever your view on that, we all must concede: We don't need a constitutional amendment; we need action. Whatever our differences, we should balance the budget now."
doc01081,1,Barack Obama,"Let's try common sense--[Laughter]--a novel concept. Now, to do that, we have to recognize that we face more than a deficit of dollars right now. We face a deficit of trust, deep and corrosive doubts about how Washington works that have been growing for years. To close that credibility gap, we have to take action on both ends of Pennsylvania Avenue to end the outsized influence of lobbyists, to do our work openly, to give our people the Government they deserve. Now, that's what I came to Washington to do."
doc01082,3,William J. Clinton,"Just 500 of these teachers have been certified since 1995. My budget will enable 100,000 more to seek national certification as master teachers. We should reward and recognize our best teachers, and as we reward them, we should quickly and fairly remove those few who don't measure up. And we should challenge more of our finest young people to consider teaching as a career. Third, we must do more to help all our children read."
doc01083,2,George W. Bush,"Because you funded the Emergency Plan for AIDS Relief, the number of people receiving lifesaving drugs has grown from 50,000 to more than 800,000 in 3 short years. I ask you to continue funding our efforts to fight HIV/AIDS, and I ask you to provide $1.2 billion over 5 years so we can combat malaria in 15 African countries. I ask that you fund the Millennium Challenge Account, so that American aid reaches the people who need it, in nations where democracy is on the rise and corruption is in retreat. And let us continue to support the expanded trade and debt relief that are the best hope for lifting lives and eliminating poverty. When America serves others in this way, we show the strength and generosity of our country."
doc01084,3,William J. Clinton,"But they were wrong. When I became President, the experts predicted that next year's deficit would be $300 billion. But because we acted, those same people now say the deficit is going to be under $180 billion, 40 percent lower than was previously predicted. Our economic program has helped to produce the lowest core inflation rate and the lowest interest rates in 20 years. And because those interest rates are down, business investment and equipment is growing at 7 times the rate of the previous 4 years."
doc01085,3,William J. Clinton,"And we must join together to do something else, too, something both Republican and Democratic Governors have asked us to do, to restore basic health and disability benefits when misfortune strikes immigrants who came to this country legally, who work hard, pay taxes, and obey the law. To do otherwise is simply unworthy of a great nation of immigrants. Now, looking ahead, the greatest step of all, the high threshold of the future we must now cross, and my number one priority for the next 4 years is to ensure that all Americans have the best education in the world. Let's work together to meet these three goals: Every 8-year-old must be able to read; every 12-year-old must be able to log on to the Internet; every 18-year-old must be able to go to college; and every adult American must be able to keep on learning for a lifetime. My balanced budget makes an unprecedented commitment to these goals, $51 billion next year."
doc01086,2,George W. Bush,"And all nations should know: America will do what is necessary to ensure our Nation's security. We'll be deliberate; yet, time is not on our side. I will not wait on events while dangers gather. I will not stand by as peril draws closer and closer. The United States of America will not permit the world's most dangerous regimes to threaten us with the world's most destructive weapons."
doc01087,1,Barack Obama,"We just can't afford it. Now, even after paying for what we spent on my watch, we'll still face the massive deficit we had when I took office. More importantly, the cost of Medicare, Medicaid, and Social Security will continue to skyrocket. That's why I've called for a bipartisan fiscal commission, modeled on a proposal by Republican Judd Gregg and Democrat Kent Conrad. This can't be one of those Washington gimmicks that lets us pretend we solve a problem."
doc01088,1,Barack Obama,"So tonight I'm announcing a nonpartisan commission to improve the voting experience in America. And it definitely needs improvement. I'm asking two long-time experts in the field-;who, by the way, recently served as the top attorneys for my campaign and for Governor Romney's campaign-;to lead it. We can fix this, and we will. The American people demand it, and so does our democracy."
doc01089,1,Barack Obama,"And if I have to enforce this discipline by veto, I will. We will continue to go through the budget, line by line, page by page, to eliminate programs that we can't afford and don't work. We've already identified $20 billion in savings for next year. To help working families, we'll extend our middle class tax cuts. But at a time of record deficits, we will not continue tax cuts for oil companies, for investment fund managers, and for those making over $250,000 a year."
doc01090,1,Barack Obama,"The science wasn't even there yet. NASA didn't exist. But after investing in better research and education, we didn't just surpass the Soviets, we unleashed a wave of innovation that created new industries and millions of new jobs. This is our generation's Sputnik moment. Two years ago, I said that we needed to reach a level of research and development we haven't seen since the height of the space race."
doc01091,3,William J. Clinton,"And these will be spread fairly, with real attempts to make sure that no cost is imposed on families with incomes under $30,000 and that the costs are very modest until you get into the higher income groups where the income taxes trigger in. Now, I ask all of you to consider this: Whatever you think of the tax program, whatever you think of the spending cuts, consider the cost of not changing. Remember the numbers that you all know. If we just keep on doing what we're doing, by the end of the decade we'll have a $650-billion-a-year deficit. If we just keep on doing what we're doing, by the end of the decade 20 percent of our national income will go to health care every year, twice as much as any other country on the face of the globe."
doc01092,2,George W. Bush,"America is a nation at peace but not a nation at rest. Much has been given to us, and much is expected. Let us agree to bridge old divides. But let us also agree that our good will must be dedicated to great goals. Bipartisanship is more than minding our manners; it is doing our duty."
doc01093,1,Barack Obama,"With all due deference to separation of powers, last week, the Supreme Court reversed a century of law that I believe will open the floodgates for special interests, including foreign corporations, to spend without limit in our elections. I don't think American elections should be bankrolled by America's most powerful interests, or worse, by foreign entities. They should be decided by the American people. And I'd urge Democrats and Republicans to pass a bill that helps correct some of these problems. I'm also calling on Congress to continue down the path of earmark reform, Democrats and Republicans--Democrats and Republicans."
doc01094,3,William J. Clinton,"Opportunity and responsibility: They go hand in hand. We can't have one without the other. And our national community can't hold together without both. Our New Covenant is a new set of understandings for how we can equip our people to meet the challenges of a new economy, how we can change the way our Government works to fit a different time, and, above all, how we can repair the damaged bonds in our society and come together behind our common purpose. We must have dramatic change in our economy, our Government, and ourselves."
doc01095,1,Barack Obama,"That's why my administration has put more boots on the border than ever before. That's why there are fewer illegal crossings than when I took office. The opponents of action are out of excuses. We should be working on comprehensive immigration reform right now. But if election-year politics keeps Congress from acting on a comprehensive plan, let's at least agree to stop expelling responsible young people who want to staff our labs, start new businesses, defend this country."
doc01096,3,William J. Clinton,"We have health care that's always there. I think we need to give every hard-working, tax-paying American the same health care security they have already given to us. I want to make this very clear. I am open, as I have said repeatedly, to the best ideas of concerned Members of both parties. I have no special brief for any specific approach, even in our own bill, except this: If you send me legislation that does not guarantee every American private health insurance that can never be taken away, you will force me to take this pen, veto the legislation, and we'll come right back here and start all over again."
doc01097,3,William J. Clinton,"To strengthen the family we must do everything we can to keep the teen pregnancy rate going down. I am gratified, as I'm sure all Americans are, that it has dropped for 2 years in a row. But we all know it is still far too high. Tonight I am pleased to announce that a group of prominent Americans is responding to that challenge by forming an organization that will support grassroots community efforts all across our country in a national campaign against teen pregnancy. And I challenge all of us and every American to join their efforts."
doc01098,3,William J. Clinton,"Now, last year we almost came to blows over health care, but we didn't do anything. And the cold, hard fact is that, since last year, since I was here, another 1.1 million Americans in working families have lost their health care. And the cold, hard fact is that many millions more, most of them farmers and small business people and self-employed people, have seen their premiums skyrocket, their copays and deductibles go up. There's a whole bunch of people in this country that in the statistics have health insurance but really what they've got is a piece of paper that says they won't lose their home if they get sick. Now, I still believe our country has got to move toward providing health security for every American family."
doc01099,3,William J. Clinton,"I will never forget what the family and medical leave law meant to just one father I met early one Sunday morning in the White House. It was unusual to see a family there touring early Sunday morning, but he had his wife and his three children there, one of them in a wheelchair. I came up, and after we had our picture taken and had a little visit, I was walking off and that man grabbed me by the arm and he said, ""Mr. President, let me tell you something. My little girl here is desperately ill."
doc01100,2,George W. Bush,"All these are forms of economic retreat, and they lead in the same direction, toward a stagnant and second-rate economy. Tonight I will set out a better path: an agenda for a nation that competes with confidence; an agenda that will raise standards of living and generate new jobs. Americans should not fear our economic future because we intend to shape it. Keeping America competitive begins with keeping our economy growing. And our economy grows when Americans have more of their own money to spend, save, and invest."
doc01101,3,William J. Clinton,"America cannot become stronger if they become weaker. The ""GI bill"" for workers, tax relief for education and childrearing, pension availability and protection, access to health care, preservation of Medicare and Medicaid, these things, along with the Family and Medical Leave Act passed in 1993, these things will help responsible, hardworking American families to make the most of their own lives. But employers and employees must do their part as well, as they are doing in so many of our finest companies, working together, putting the long-term prosperity ahead of the short-term gain. As workers increase their hours and their productivity, employers should make sure they get the skills they need and share the benefits of the good years as well as the burdens of the bad ones. When companies and workers work as a team they do better, and so does America."
doc01102,1,Barack Obama,"[Laughter]   As a result, millions of Americans had more to spend on gas and food and other necessities, all of which helped businesses keep more workers. And we haven't raised income taxes by a single dime on a single person--not a single dime. Now, because of the steps we took, there are about 2 million Americans working right now who would otherwise be unemployed. Two hundred thousand work in construction and clean energy. Three hundred thousand are teachers and other education workers."
doc01103,1,Barack Obama,"That's why our health care law relies on a reformed private market, not a Government program. On the other hand, even my Republican friends who complain the most about Government spending have supported federally financed roads and clean energy projects and Federal offices for the folks back home. The point is, we should all want a smarter, more effective Government. And while we may not be able to bridge our biggest philosophical differences this year, we can make real progress. With or without this Congress, I will keep taking actions that help the economy grow."
doc01104,1,Barack Obama,"And we have provided the resources necessary to prevent painful cuts and teacher layoffs that would set back our children's progress. But we know that our schools don't just need more resources, they need more reform. And that is why this budget creates new teachers--new incentives for teacher performance, pathways for advancement, and rewards for success. We'll invest in innovative programs that are already helping schools meet high standards and close achievement gaps, and we will expand our commitment to charter schools. It is our responsibility as lawmakers and as educators to make this system work."
doc01105,2,George W. Bush,"We must upgrade our teacher colleges and teacher training and launch a major recruiting drive with a great goal for America, a quality teacher in every classroom. Good jobs also depend on reliable and affordable energy. This Congress must act to encourage conservation, promote technology, build infrastructure, and it must act to increase energy production at home so America is less dependent on foreign oil. Good jobs depend on expanded trade. Selling into new markets creates new jobs, so I ask Congress to finally approve trade promotion authority."
doc01106,2,George W. Bush,"I ask you to make the same commitment. Together, we can restrain the spending appetite of the Federal Government, and we can balance the Federal budget. Next, there is the matter of earmarks. These special interest items are often slipped into bills at the last hour, when not even C-SPAN is watching. [Laughter] In 2005 alone, the number of earmarks grew to over 13,000 and totaled nearly $18 billion."
doc01107,1,Barack Obama,"No challenge is more urgent. No debate is more important. We can either settle for a country where a shrinking number of people do really well while a growing number of Americans barely get by. Or we can restore an economy where everyone gets a fair shot and everyone does their fair share and everyone plays by the same set of rules. What's at stake aren't Democratic values or Republican values, but American values."
doc01108,3,William J. Clinton,"As we remember what happened in the Japanese subway, we can outlaw poison gas forever if the Senate ratifies the Chemical Weapons Convention this year. We can intensify the fight against terrorists and organized criminals at home and abroad if Congress passes the antiterrorism legislation I proposed after the Oklahoma City bombing, now. We can help more people move from hatred to hope all across the world in our own interest if Congress gives us the means to remain the world's leader for peace. My fellow Americans, the six challenges I have just discussed are for all of us. Our seventh challenge is really America's challenge to those of us in this hallowed Hall tonight: to reinvent our Government and make our democracy work for them."
doc01109,1,Barack Obama,"We admire it. When Americans talk about folks like me paying my fair share of taxes, it's not because they envy the rich. It's because they understand that when I get a tax break I don't need and the country can't afford, it either adds to the deficit or somebody else has to make up the difference, like a senior on a fixed income or a student trying to get through school or a family trying to make ends meet. That's not right. Americans know that's not right."
doc01110,2,George W. Bush,"On these two key issues, trade and energy, the House of Representatives has acted to create jobs, and I urge the Senate to pass this legislation. Good jobs depend on sound tax policy. Last year, some in this Hall thought my tax relief plan was too small; some thought it was too big. But when the checks arrived in the mail, most Americans thought tax relief was just about right. Congress listened to the people and responded by reducing tax rates, doubling the child credit, and ending the death tax."
doc01111,3,William J. Clinton,"I'm directing the FBI and other investigative agencies to target gangs that involve juveniles in violent crime, and to seek authority to prosecute as adults teenagers who maim and kill like adults. And I challenge local housing authorities and tenant associations: Criminal gang members and drug dealers are destroying the lives of decent tenants. From now on, the rule for residents who commit crime and peddle drugs should be ""one strike and you're out."" I challenge every State to match Federal policy to assure that serious violent criminals serve at least 85 percent of their sentence. More police and punishment are important, but they're not enough."
doc01112,3,William J. Clinton,"This is a promising moment. Because of the agreements we have reached this year, last year, Russia's strategic nuclear missiles soon will no longer be pointed at the United States, nor will we point ours at them. Instead of building weapons in space, Russian scientists will help us to build the international space station. Of course, there are still dangers in the world: rampant arms proliferation, bitter regional conflicts, ethnic and nationalist tensions in many new democracies, severe environmental degradation the world over, and fanatics who seek to cripple the world's cities with terror. As the world's greatest power, we must, therefore, maintain our defenses and our responsibilities."
doc01113,1,Barack Obama,The debates have been contentious; we have fought fiercely for our beliefs. And that's a good thing. That's what a robust democracy demands. That's what helps set us apart as a nation. But there's a reason the tragedy in Tucson gave us pause.
