delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
1,2,12,1,10,10,DTW,ORD,235,AA
0,11,21,3,7,6,IAH,DEN,861,F9
1,4,23,1,11,10,IAD,LGA,229,YV
1,4,10,2,23,21,CLT,LAS,1916,US
1,6,15,5,17,15,MCO,DFW,984,AA
1,12,19,3,18,17,LAX,SFO,337,XE
0,9,10,1,19,15,ORD,ATL,606,MQ
0,6,28,4,19,16,DEN,MSP,680,NW
0,12,3,1,12,8,EWR,SFO,2565,CO
0,7,13,5,20,11,SFO,JFK,2586,AA
0,7,22,7,17,12,DFW,PHL,1302,US
1,7,27,5,20,18,DCA,LGA,214,MQ
1,1,12,5,16,13,MCO,EWR,938,CO
0,4,20,5,9,8,SLC,LAX,590,DL
0,7,4,3,20,13,LAS,ATL,1747,DL
0,9,25,2,21,19,SLC,DEN,391,DL
1,12,12,3,18,17,CVG,ORD,264,MQ
1,9,29,6,17,13,SLC,IAH,1195,OO
0,9,16,7,21,15,LAS,MDW,1521,WN
0,2,10,6,20,17,IAD,SAN,2253,UA
1,6,21,4,23,20,BOS,LAS,2381,B6
0,2,19,1,16,14,IAD,LGA,229,YV
0,7,3,2,11,10,SLC,DEN,391,F9
0,1,28,7,19,14,DEN,LGA,1619,UA
1,11,3,6,6,0,DEN,JFK,1626,B6
1,11,29,4,15,13,DTW,JFK,508,NW
0,11,21,3,20,17,SAN,SEA,1050,AS
1,6,6,3,21,20,DFW,LAX,1235,AA
1,1,19,5,23,20,LGA,DFW,1389,AA
1,1,29,1,18,15,LGA,ATL,761,AA
0,3,25,7,10,8,SEA,LAS,866,YV
1,6,9,6,11,8,EWR,DEN,1605,CO
1,11,28,3,19,16,ORD,PHX,1440,AA
0,7,12,4,21,18,ORD,ATL,606,AA
1,6,30,6,20,15,DFW,PHL,1302,AA
0,4,7,6,12,11,LAX,LAS,236,US
0,9,24,1,10,9,ORD,MSP,334,NW
0,4,27,5,15,13,IAD,DFW,1172,AA
0,10,2,2,11,9,MSP,SLC,991,NW
1,3,20,2,18,17,BOS,LGA,185,US
0,11,17,6,19,16,LAX,SEA,954,AS
0,4,5,4,16,15,ATL,MDW,590,FL
0,5,10,4,10,7,ORD,PHL,678,AA
0,4,8,7,5,21,SAN,EWR,2425,CO
0,3,3,6,18,17,LAX,SAN,109,OO
1,7,26,4,18,14,ORD,JFK,740,OH
0,8,7,2,16,13,JFK,SLC,1989,B6
1,12,23,7,8,6,BWI,DFW,1217,AA
0,8,8,3,14,13,DEN,PHX,602,UA
0,8,7,2,10,9,SAN,LAX,109,MQ
1,1,21,7,14,10,SLC,IAH,1195,EV
1,4,8,7,12,10,MCO,DFW,984,AA
0,1,5,5,8,6,MCO,IAH,853,CO
0,12,31,1,11,9,LAX,SFO,337,UA
0,6,14,4,7,6,SAN,LAX,109,MQ
0,6,21,4,17,15,DTW,LGA,501,MQ
0,2,16,5,13,12,ATL,MCO,403,DL
0,9,15,6,20,16,DEN,ORD,888,UA
0,3,14,3,11,10,CVG,ORD,264,OH
0,10,14,7,22,22,DTW,ORD,235,NW
0,9,10,1,8,7,BOS,ORD,867,UA
1,11,19,1,19,18,DEN,LAS,629,WN
1,6,7,4,20,18,BOS,CLT,728,US
1,5,1,2,15,14,IAD,ORD,589,UA
1,12,9,7,11,9,CLT,PHL,448,US
0,3,25,7,18,13,PHX,IAH,1009,CO
1,11,19,1,18,16,BOS,CLT,728,US
1,1,12,5,21,19,ORD,DCA,612,UA
0,11,10,6,17,14,SAN,DEN,853,UA
0,2,2,5,21,19,ATL,BWI,576,FL
0,10,5,5,15,14,PHX,SAN,304,WN
0,2,20,2,18,17,BOS,LGA,185,DL
1,12,17,1,15,14,LGA,BOS,185,DL
1,4,1,7,18,16,EWR,ORD,719,CO
0,12,12,3,12,11,DEN,SAN,853,UA
1,8,24,5,19,16,MSP,PHL,980,NW
0,9,9,7,13,12,LAX,LAS,236,AA
1,1,12,5,20,15,PHX,ORD,1440,US
0,3,15,4,13,10,IAH,MCO,853,CO
0,12,2,7,8,7,SLC,PHX,507,US
1,12,31,1,22,19,ORD,LAX,1745,AA
0,12,19,3,21,20,ATL,MCO,403,DL
0,5,18,5,12,10,PHX,DEN,602,UA
0,11,9,5,11,9,IAD,DFW,1172,AA
0,10,9,2,9,7,DEN,DFW,641,F9
0,4,24,2,8,6,BOS,DCA,399,US
0,9,1,6,17,16,SAN,LAX,109,MQ
1,4,23,1,23,21,LGA,CVG,585,OH
1,10,21,7,15,10,DEN,DTW,1123,F9
0,11,30,5,18,15,DTW,MCO,957,NW
1,8,20,1,15,12,DFW,DCA,1192,AA
0,10,28,7,10,7,JFK,LAX,2475,AA
1,12,13,4,5,23,LAX,ORD,1745,AA
0,12,16,7,23,21,ORD,CVG,264,UA
1,1,18,4,17,14,ORD,ATL,606,AA
0,3,5,1,13,10,PHX,DFW,868,US
1,11,15,4,12,9,IAH,SLC,1195,CO
0,11,1,4,8,8,DTW,MDW,229,WN
1,12,10,1,19,18,ORD,DEN,888,AA
1,10,10,3,17,15,DTW,LGA,501,NW
0,11,10,6,10,8,ATL,MSP,906,NW
0,5,28,1,13,11,MSP,DFW,852,NW
1,6,4,1,12,11,BOS,EWR,200,CO
1,8,25,6,16,10,DEN,PHL,1557,US
0,12,15,6,15,13,LGA,ATL,761,FL
1,9,20,4,10,8,CLT,ATL,227,DL
0,12,22,6,16,14,SAN,PHX,304,WN
0,4,3,2,18,17,LGA,BOS,185,DL
0,7,10,2,10,9,CVG,ATL,373,DL
0,4,11,3,12,11,DTW,MSP,528,NW
0,8,30,4,21,16,SLC,CVG,1449,DL
1,4,4,3,12,9,DFW,MCO,984,AA
1,9,29,6,14,12,MCO,BWI,787,WN
1,4,4,3,22,20,ORD,DFW,802,AA
1,8,5,7,20,18,ORD,DFW,802,AA
0,7,27,5,7,6,SFO,PHX,651,US
1,7,13,5,22,21,MSP,PHX,1276,NW
1,11,30,5,13,11,LAS,PHX,256,US
1,10,18,4,8,6,SEA,LAX,954,AS
0,5,31,4,18,11,PHX,MCO,1848,US
0,5,21,1,16,10,SFO,DFW,1464,UA
0,10,12,5,10,9,LAS,LAX,236,US
0,12,11,2,9,7,MCO,LAX,2217,UA
0,12,12,3,20,15,LAS,DFW,1055,US
1,12,27,4,13,10,LGA,DEN,1619,UA
1,12,20,4,22,20,SAN,PHX,304,WN
1,3,20,2,18,15,DCA,DFW,1192,AA
1,2,5,1,20,17,DCA,SEA,2329,AS
0,7,19,4,15,9,SEA,DFW,1660,AA
1,2,5,1,23,20,ORD,LGA,733,UA
1,2,4,7,13,11,CLT,LAS,1916,US
1,12,21,5,21,18,LGA,ATL,761,DL
0,7,24,2,21,20,BOS,JFK,187,MQ
0,2,12,1,19,18,LGA,BOS,185,US
0,4,24,2,7,5,PHL,CLT,448,US
0,4,30,1,16,15,PHX,LAX,370,OO
1,6,6,3,13,10,ORD,SFO,1846,AA
0,10,9,2,14,10,ORD,PHL,678,UA
1,12,14,5,15,13,CLT,BOS,728,US
0,11,13,2,17,8,LAX,EWR,2454,AA
1,12,5,3,11,9,CVG,SAN,1865,DL
0,9,14,5,15,13,CVG,SLC,1449,DL
0,6,4,1,19,18,ATL,IAH,689,DL
0,9,19,3,12,8,MSP,LGA,1020,NW
1,10,21,7,20,18,CLT,DFW,936,AA
0,2,21,3,7,6,DCA,ORD,612,AA
1,11,13,2,15,14,IAH,LAX,1379,CO
0,2,9,5,5,23,LAS,ORD,1515,US
0,10,4,4,19,12,LAS,ATL,1747,DL
0,8,24,5,15,13,EWR,ATL,745,DL
1,6,26,2,12,9,ORD,JFK,740,OH
0,11,4,7,16,10,PHX,DTW,1671,US
0,5,1,2,21,18,DFW,ATL,732,DL
1,12,12,3,12,9,DEN,MSP,680,NW
1,5,3,4,18,17,DFW,PHX,868,US
1,10,22,1,20,17,ORD,LAX,1745,AA
0,6,18,1,18,13,DEN,ATL,1199,F9
0,12,20,4,12,6,LAS,MSP,1300,NW
1,12,3,1,18,17,IAH,DEN,861,UA
1,12,15,6,22,21,SLC,SEA,689,OO
0,12,1,6,8,7,BOS,ORD,867,UA
0,12,13,4,8,6,EWR,DTW,487,NW
1,1,14,7,15,10,LAS,ORD,1515,AA
1,7,8,7,21,20,ATL,CLT,227,YV
0,12,27,4,13,10,ORD,DTW,235,MQ
1,4,10,2,18,15,PHL,IAH,1324,CO
1,8,10,5,22,17,DFW,LGA,1389,AA
1,8,8,3,13,10,EWR,IAH,1400,CO
1,3,26,1,17,12,LAS,DFW,1055,AA
1,12,21,5,16,14,CLT,EWR,529,US
0,12,9,7,10,9,MSP,LAS,1300,NW
1,11,16,5,16,14,BOS,EWR,200,CO
1,7,11,3,13,12,PHL,BOS,280,US
1,2,20,2,16,13,LGA,DEN,1619,UA
0,12,14,5,8,6,EWR,DTW,487,NW
1,10,11,4,5,21,LAX,JFK,2475,AA
1,12,9,7,16,14,BOS,LGA,185,MQ
1,7,19,4,14,11,ORD,SFO,1846,UA
1,4,5,4,13,12,BOS,ORD,867,UA
1,5,23,3,17,15,ORD,SEA,1721,AS
1,12,23,7,12,10,LGA,MSP,1020,AA
1,3,25,7,14,12,ORD,CVG,264,MQ
1,7,30,1,19,16,ORD,DFW,802,UA
1,8,31,5,18,15,DFW,CVG,812,OH
0,12,10,1,22,20,PHL,LAS,2176,US
1,12,12,3,14,10,DFW,LGA,1389,AA
0,6,15,5,22,19,DFW,ORD,802,AA
1,11,11,7,21,20,LAS,LAX,236,WN
0,2,15,4,16,13,ORD,PHX,1440,US
1,9,14,5,12,10,DTW,BOS,632,NW
1,5,15,2,17,15,PHL,ORD,678,US
0,9,11,2,21,19,DTW,ATL,594,EV
1,8,4,6,10,8,DFW,MSP,852,NW
0,12,6,4,8,6,IAD,ATL,533,DL
1,2,13,2,10,9,CLT,ORD,599,US
1,11,11,7,20,19,PHX,LAS,256,US
0,3,14,3,7,6,LGA,DCA,214,DL
1,8,16,4,20,19,ATL,PHX,1587,US
1,5,13,7,17,8,PHX,BOS,2300,US
0,6,4,1,11,8,PHL,ATL,665,DL
1,5,2,3,20,18,IAD,MCO,758,B6
0,5,21,1,12,10,IAD,JFK,228,OH
1,12,27,4,18,12,SEA,ORD,1721,AS
1,2,23,5,19,16,MCO,JFK,944,DL
1,12,23,7,19,16,IAH,CLT,913,XE
1,8,2,4,6,23,SEA,BWI,2335,FL
0,7,3,2,11,6,LAX,IAH,1379,CO
0,10,17,3,9,6,BOS,SFO,2704,UA
0,12,23,7,16,13,LAS,SLC,368,OO
0,2,18,7,10,9,DTW,EWR,487,XE
1,6,14,4,15,13,LGA,ATL,761,DL
1,2,19,1,22,21,CLT,ORD,599,US
1,2,14,3,21,19,PHX,DEN,602,F9
0,7,16,1,12,11,DEN,SAN,853,UA
0,7,2,1,19,17,IAD,DEN,1452,UA
0,11,26,1,21,18,LAX,SEA,954,AS
0,6,20,3,14,13,ATL,ORD,606,MQ
1,4,9,1,17,15,DTW,LAX,1979,NW
1,2,5,1,18,16,DCA,EWR,199,CO
0,10,30,2,8,7,CLT,ATL,227,YV
1,5,18,5,6,22,PHX,BOS,2300,B6
1,1,25,4,15,11,SEA,DEN,1024,AS
0,10,8,1,8,6,ORD,CVG,264,OO
1,7,28,6,19,11,PHX,PHL,2075,US
1,1,21,7,6,23,SLC,JFK,1989,DL
1,4,18,3,18,17,MSP,ORD,334,UA
0,1,31,3,10,7,IAH,CLT,913,YV
0,10,8,1,9,6,ORD,LAX,1745,AA
1,6,7,4,17,16,ORD,DEN,888,AA
0,8,15,3,8,6,SFO,SLC,599,DL
1,12,10,1,13,10,PHX,DFW,868,AA
0,3,29,4,12,11,LGA,BOS,185,US
0,2,12,1,20,18,DEN,SEA,1024,AS
1,6,26,2,19,18,PHL,BWI,90,US
0,8,9,4,13,8,DEN,CLT,1337,US
1,9,10,1,17,14,DFW,SEA,1660,AS
1,8,4,6,15,14,CLT,PHX,1774,US
1,10,4,4,8,7,IAD,CLT,321,US
0,8,16,4,10,8,SEA,LAS,866,YV
0,6,17,7,10,7,MCO,JFK,944,B6
1,3,24,6,9,8,ORD,DEN,888,UA
1,12,16,7,19,16,PHL,ATL,665,DL
0,5,2,3,17,16,ATL,PHX,1587,DL
1,11,21,3,21,20,CLT,IAH,913,US
0,11,26,1,22,21,PHX,SLC,507,WN
0,3,29,4,16,13,DEN,MSP,680,UA
1,1,12,5,23,21,LGA,DEN,1619,F9
1,6,15,5,10,9,PHX,LAS,256,US
1,6,13,3,8,6,ATL,DFW,732,AA
1,8,29,3,22,20,DFW,SLC,988,AA
1,11,30,5,22,19,EWR,LAX,2454,CO
0,5,19,6,22,21,IAD,JFK,228,YV
1,8,7,2,18,13,IAH,BOS,1597,CO
0,12,10,1,11,10,ORD,MSP,334,UA
1,3,13,2,12,9,PHX,SEA,1107,AS
1,5,6,7,13,11,DFW,MSP,852,AA
0,1,18,4,7,6,MCO,ATL,403,FL
1,9,24,1,18,16,PHL,DEN,1557,UA
0,8,12,7,11,8,PHX,DEN,602,UA
0,2,26,1,5,22,LAX,CLT,2125,US
0,3,4,7,12,12,DTW,MDW,229,NW
1,12,5,3,19,13,PHX,PHL,2075,US
1,7,9,1,19,13,SEA,MDW,1733,WN
0,3,18,7,12,7,IAH,LGA,1416,CO
1,4,1,7,16,15,ATL,DCA,547,DL
0,11,11,7,15,13,CVG,LGA,585,OH
1,3,24,6,16,13,SFO,DEN,967,UA
0,1,11,4,16,11,LAS,IAH,1222,CO
1,6,26,2,14,11,ORD,LGA,733,UA
0,1,29,1,18,17,DCA,ORD,612,AA
1,8,20,1,15,13,DFW,SLC,988,AA
0,6,14,4,12,9,LAX,DEN,862,UA
1,12,26,3,19,14,DFW,LGA,1389,AA
0,8,19,7,23,21,ORD,CLT,599,MQ
1,6,7,4,15,10,LAX,MSP,1536,NW
1,6,18,1,18,14,DFW,MCO,984,AA
1,10,9,2,21,20,CLT,LGA,544,US
0,3,14,3,17,13,SLC,ORD,1249,UA
0,3,26,1,12,8,JFK,SAN,2446,B6
0,2,26,1,13,7,LAX,ORD,1745,AA
1,3,14,3,20,17,DFW,DTW,987,AA
0,6,15,5,12,9,LAS,DEN,629,WN
0,1,27,6,16,8,SAN,EWR,2425,CO
0,1,8,1,14,12,PHX,DEN,602,US
0,10,8,1,19,16,SEA,LAX,954,AS
0,10,3,3,11,7,MSP,MCO,1310,NW
0,2,20,2,8,7,JFK,ORD,740,B6
0,8,22,3,18,16,DTW,MCO,957,FL
0,2,7,3,21,18,DFW,DTW,987,AA
0,7,9,1,9,6,SAN,SEA,1050,AS
1,6,13,3,7,23,LAS,DCA,2089,US
0,8,25,6,16,12,MSP,ATL,906,NW
0,8,22,3,5,22,LAS,MCO,2039,DL
1,11,15,4,0,21,ORD,BOS,867,AA
0,10,20,6,13,12,SFO,LAX,337,AA
0,12,29,6,8,6,BWI,LAX,2329,UA
0,12,18,2,22,19,IAH,MCO,853,CO
0,12,22,6,17,12,DEN,CLT,1337,US
0,3,14,3,16,13,LAS,DEN,629,F9
1,7,9,1,22,20,ORD,DFW,802,UA
0,4,11,3,15,12,IAH,SLC,1195,OO
0,6,7,4,8,7,LAS,SAN,258,WN
1,4,7,6,20,19,BWI,MDW,611,WN
1,12,28,5,11,9,SFO,SEA,679,AS
1,7,7,6,15,12,IAH,CVG,871,OH
0,3,19,1,20,17,LAX,SLC,590,WN
1,9,11,2,14,13,EWR,BWI,169,XE
1,8,21,2,12,6,LAX,MSP,1536,NW
0,8,11,6,8,6,LAX,SEA,954,AS
0,2,19,1,14,12,DCA,DTW,405,NW
0,2,27,2,17,15,BOS,PHL,280,US
0,11,20,2,18,18,LAX,SAN,109,OO
0,12,1,6,19,18,LAX,SAN,109,XE
1,5,2,3,19,12,SEA,IAH,1874,CO
0,9,10,1,19,17,MSP,SLC,991,NW
0,7,3,2,6,22,SEA,EWR,2401,CO
1,2,27,2,11,9,JFK,DTW,508,NW
1,4,20,5,16,8,SFO,JFK,2586,UA
1,11,1,4,15,13,SFO,PHX,651,YV
0,10,10,3,19,18,ATL,BWI,576,DL
1,9,25,2,22,21,DTW,EWR,487,XE
1,1,29,1,19,18,CVG,ORD,264,OO
0,8,4,6,21,18,DFW,ATL,732,AA
0,12,19,3,21,16,LAS,DFW,1055,AA
1,4,9,1,15,13,DTW,ATL,594,NW
1,12,30,7,15,12,IAD,LAS,2066,UA
0,5,15,2,12,9,DFW,ATL,732,DL
1,12,30,7,8,7,PHX,DEN,602,F9
1,7,15,7,22,14,SFO,PHL,2521,UA
0,5,16,3,19,17,MCO,ATL,403,DL
1,12,21,5,20,17,EWR,SFO,2565,CO
1,4,12,4,18,12,SFO,IAH,1635,CO
0,11,8,4,18,15,LAX,SEA,954,AS
1,7,18,3,17,16,ATL,MCO,403,FL
0,9,29,6,11,8,JFK,SFO,2586,DL
0,12,14,5,12,7,IAH,LGA,1416,CO
0,6,3,7,18,16,SAN,PHX,304,WN
0,12,28,5,6,22,SFO,JFK,2586,UA
0,7,6,5,16,10,LAX,IAH,1379,CO
0,12,16,7,15,12,ORD,SFO,1846,UA
1,6,22,5,11,9,PHL,ORD,678,US
0,10,9,2,23,22,DFW,SFO,1464,AA
0,6,12,2,20,18,ORD,MSP,334,NW
0,7,14,6,16,15,DFW,SFO,1464,AA
0,9,26,3,18,16,PHX,SFO,651,US
1,9,18,2,15,13,ATL,EWR,745,FL
1,7,29,7,22,21,ATL,MCO,403,FL
0,12,1,6,19,16,ATL,SFO,2139,DL
1,8,29,3,16,13,LGA,ATL,761,DL
1,10,8,1,16,15,PHL,BOS,280,FL
0,5,17,4,19,16,BOS,ATL,946,FL
1,3,2,5,14,13,SFO,LAS,414,UA
0,10,5,5,13,8,DEN,BWI,1491,UA
1,9,1,6,8,6,JFK,CLT,541,YV
1,3,14,3,20,15,IAH,BOS,1597,CO
0,10,3,3,19,18,PHL,CVG,507,OH
0,7,23,1,12,10,EWR,ATL,745,DL
0,2,19,1,19,17,DFW,MSP,852,NW
1,6,11,1,22,19,LAS,DEN,629,WN
0,11,19,1,21,17,PHX,MSP,1276,NW
0,5,6,7,12,11,MCO,ATL,403,DL
0,9,13,4,23,21,BWI,MCO,787,WN
0,5,23,3,10,9,DEN,PHX,602,WN
1,2,7,3,13,11,ORD,SFO,1846,AA
0,9,5,3,7,6,LAS,PHX,256,US
1,12,6,4,18,17,LAS,LAX,236,UA
1,4,16,1,8,7,DCA,CLT,331,US
0,7,20,5,8,7,PHX,SFO,651,US
1,8,5,7,14,13,DTW,MSP,528,NW
0,12,26,3,15,13,DCA,CVG,411,OH
1,11,29,4,11,10,LGA,ORD,733,UA
0,3,17,6,13,6,SAN,ATL,1891,DL
0,4,29,7,15,13,PHX,SLC,507,DL
0,5,18,5,20,19,ATL,CLT,227,YV
1,8,5,7,16,14,EWR,ORD,719,CO
1,1,5,5,14,13,CVG,DEN,1069,DL
1,1,14,7,17,13,IAH,EWR,1400,CO
1,10,9,2,20,12,SAN,BWI,2295,WN
1,3,19,1,16,13,DEN,DFW,641,AA
0,5,26,6,20,17,IAH,SLC,1195,CO
1,12,8,6,10,8,SLC,PHX,507,OO
0,7,12,4,16,14,ATL,MSP,906,NW
1,12,7,5,13,11,EWR,ORD,719,AA
0,9,20,4,20,17,DFW,CLT,936,AA
0,2,9,5,11,7,DFW,BOS,1562,AA
1,7,28,6,8,6,PHL,CVG,507,OH
1,1,1,1,20,18,BOS,PHL,280,US
0,11,28,3,16,13,LAS,SLC,368,OO
1,7,3,2,14,9,DEN,LGA,1619,UA
0,8,24,5,18,17,LAS,PHX,256,WN
1,12,26,3,18,16,SLC,SEA,689,OO
0,10,8,1,18,17,DFW,DEN,641,UA
0,1,3,3,14,12,IAD,MCO,758,WN
0,12,14,5,11,8,IAD,SFO,2419,UA
0,4,5,4,10,10,DTW,MDW,229,WN
1,3,19,1,18,12,DEN,LGA,1619,UA
0,12,26,3,18,17,BOS,BWI,370,FL
0,12,13,4,18,17,ATL,ORD,606,UA
1,10,4,4,19,13,SEA,IAH,1874,CO
1,7,21,6,12,10,PHX,SFO,651,US
1,8,5,7,21,18,DFW,ATL,732,DL
0,5,2,3,17,14,LAS,DEN,629,UA
0,10,18,4,18,16,SEA,SFO,679,UA
0,7,28,6,16,15,CLT,ATL,227,FL
1,8,31,5,15,14,ATL,DFW,732,DL
0,1,7,7,0,20,PHX,MDW,1444,WN
1,12,7,5,18,14,SEA,DEN,1024,WN
0,7,11,3,23,20,DEN,IAH,861,UA
0,6,26,2,13,11,LGA,DTW,501,MQ
1,10,18,4,21,19,DTW,IAH,1076,NW
0,7,17,2,14,11,DFW,ATL,732,AA
0,12,20,4,11,10,PHL,BOS,280,US
0,11,2,5,22,19,ORD,PHL,678,UA
1,3,12,1,11,9,IAH,ORD,925,XE
1,11,29,4,8,7,DTW,LAS,1750,US
1,3,29,4,0,21,DEN,ORD,888,UA
1,5,16,3,8,7,LAX,PHX,370,US
1,6,10,7,17,13,ORD,EWR,719,AA
1,2,12,1,21,18,ORD,EWR,719,XE
1,3,28,3,12,9,ORD,SAN,1723,UA
1,7,25,3,16,15,DEN,PHX,602,WN
0,12,6,4,11,9,CLT,MCO,468,US
0,6,7,4,9,9,DTW,MDW,229,NW
0,6,30,6,14,11,MCO,JFK,944,B6
1,7,17,2,20,19,IAH,DFW,224,AA
1,6,19,2,19,19,DTW,ORD,235,NW
1,7,7,6,19,17,CLT,LAX,2125,US
1,7,26,4,14,11,IAH,ORD,925,CO
0,5,29,2,15,12,DFW,ATL,732,AA
0,3,12,1,21,20,DCA,LGA,214,DL
0,7,6,5,17,15,CLT,PHL,448,US
0,7,16,1,10,9,BWI,CLT,361,US
1,9,10,1,23,20,ORD,EWR,719,AA
0,1,4,4,14,11,JFK,MCO,944,B6
0,1,3,3,9,6,LAX,DEN,862,F9
0,6,20,3,10,8,IAD,BOS,413,B6
1,5,10,4,22,21,SLC,SAN,626,DL
1,2,16,5,18,16,MCO,BWI,787,FL
0,8,4,6,13,11,MSP,CVG,596,OH
0,11,7,3,22,21,IAH,DFW,224,CO
0,8,30,4,9,7,CLT,EWR,529,YV
1,4,6,5,9,8,IAD,LGA,229,UA
1,7,5,4,21,18,JFK,MCO,944,B6
0,7,26,4,19,17,MSP,SAN,1532,NW
1,2,18,7,16,13,ORD,BOS,867,UA
0,2,28,3,20,17,DCA,IAH,1208,CO
1,12,1,6,9,8,DEN,SLC,391,F9
1,12,29,6,13,10,JFK,LAS,2248,B6
0,8,2,4,20,19,DFW,IAH,224,AA
0,7,4,3,17,15,IAD,ATL,533,DL
0,10,16,2,14,14,DFW,DEN,641,AA
0,5,28,1,23,21,MSP,SFO,1589,NW
0,3,2,5,21,19,DCA,BOS,399,US
0,7,20,5,9,8,EWR,BWI,169,XE
0,7,11,3,8,6,DCA,DFW,1192,AA
1,4,9,1,7,6,DTW,MSP,528,NW
0,3,3,6,18,16,PHL,DTW,453,NW
1,7,20,5,7,6,BWI,BOS,370,OH
1,1,15,1,17,15,BOS,ORD,867,AA
0,4,15,7,15,13,BWI,ATL,576,FL
1,7,27,5,22,19,SEA,LAS,866,US
0,1,1,1,14,11,SAN,PHX,304,WN
0,12,8,6,14,14,ATL,MDW,590,FL
1,6,27,3,5,22,LAS,ATL,1747,US
0,9,18,2,14,12,ORD,DCA,612,UA
0,3,11,7,14,13,LGA,BOS,185,DL
1,10,23,2,12,6,SFO,ORD,1846,UA
0,11,4,7,22,20,IAH,DEN,861,CO
1,1,1,1,23,21,DTW,MCO,957,NW
0,6,26,2,22,19,JFK,LAX,2475,AA
1,12,22,6,10,8,ORD,LAS,1515,US
0,6,20,3,11,9,LGA,DTW,501,NW
0,2,6,2,10,10,PHX,LAS,256,US
1,3,24,6,19,14,DEN,LGA,1619,UA
1,2,13,2,16,13,ORD,LGA,733,UA
0,1,16,2,20,19,LGA,BOS,185,US
1,2,28,3,21,19,MCO,LAX,2217,UA
0,7,9,1,13,12,JFK,DCA,213,OH
1,2,23,5,10,8,ORD,SAN,1723,AA
1,12,18,2,18,17,SFO,LAX,337,UA
1,4,10,2,15,13,EWR,CLT,529,YV
0,8,10,5,19,16,LAX,SEA,954,AS
1,9,4,2,13,8,PHX,MSP,1276,US
0,7,24,2,7,6,DFW,LAS,1055,US
0,11,30,5,19,16,SLC,DFW,988,AA
1,7,11,3,18,15,ORD,EWR,719,CO
0,12,22,6,20,18,CLT,BOS,728,US
1,7,27,5,21,19,DEN,SEA,1024,AS
1,7,11,3,16,10,DEN,PHL,1557,F9
1,4,13,5,19,17,EWR,ORD,719,AA
0,4,9,1,20,16,DFW,PHL,1302,AA
0,1,24,3,18,13,SLC,ATL,1589,DL
0,10,3,3,9,7,LAS,SAN,258,WN
0,6,25,1,21,19,ORD,DEN,888,UA
0,12,16,7,14,12,ORD,LAS,1515,AA
0,12,18,2,12,10,CVG,JFK,589,OH
1,7,23,1,6,22,LAX,ATL,1946,DL
1,11,18,7,15,11,IAH,MCO,853,CO
1,12,7,5,10,7,ORD,SFO,1846,AA
0,3,31,6,13,11,ORD,MSP,334,AA
1,10,12,5,6,22,SFO,EWR,2565,UA
1,6,13,3,9,7,MCO,PHX,1848,US
0,2,19,1,15,13,IAD,SEA,2306,UA
0,12,25,2,20,15,LAS,DFW,1055,AA
1,7,14,6,22,21,SLC,SFO,599,DL
1,1,12,5,22,21,DFW,PHX,868,AA
1,11,3,6,16,11,LAS,IAH,1222,CO
0,8,10,5,22,15,PHX,PHL,2075,US
0,8,19,7,7,6,ORD,DEN,888,UA
1,10,5,5,23,20,DEN,MSP,680,F9
1,12,2,7,16,15,SFO,LAX,337,UA
0,6,16,6,11,10,LAS,LAX,236,US
1,7,19,4,19,16,JFK,ATL,760,DL
1,12,2,7,14,9,SEA,MSP,1399,NW
1,3,12,1,6,6,ATL,ORD,606,YV
1,11,30,5,16,15,SLC,SFO,599,OO
0,6,27,3,13,12,BWI,CLT,361,YV
1,12,26,3,13,11,MSP,SAN,1532,NW
1,11,19,1,22,19,ORD,BOS,867,UA
1,9,10,1,15,13,CVG,LGA,585,OH
1,2,16,5,16,11,DEN,DCA,1476,F9
1,11,20,2,20,17,LGA,CLT,544,OH
0,5,27,7,17,15,EWR,ATL,745,DL
1,7,10,2,18,16,JFK,CVG,589,DL
1,10,23,2,23,21,ATL,MSP,906,DL
1,2,27,2,9,8,SLC,DEN,391,OO
0,5,8,2,16,14,IAD,DEN,1452,UA
1,1,1,1,9,7,DTW,MCO,957,NW
1,6,12,2,18,16,CVG,MCO,756,DL
1,8,20,1,17,12,SAN,MSP,1532,NW
1,4,12,4,10,8,JFK,PHX,2153,B6
0,9,16,7,15,7,SAN,JFK,2446,AA
0,3,6,2,11,8,LGA,DEN,1619,F9
1,10,18,4,11,10,DTW,PHL,453,NW
1,11,10,6,18,9,LAX,JFK,2475,DL
0,6,16,6,15,13,PHX,DEN,602,US
0,1,29,1,17,14,DTW,PHX,1671,WN
1,8,1,3,15,9,LAS,ORD,1515,AA
0,7,22,7,12,11,DEN,SLC,391,F9
0,10,26,5,12,9,ORD,ATL,606,DL
0,1,21,7,18,15,BOS,MCO,1121,B6
1,7,16,1,13,11,DFW,IAH,224,XE
1,9,18,2,14,11,DEN,MSP,680,NW
0,10,17,3,14,11,ORD,BOS,867,AA
0,7,2,1,20,19,LAX,LAS,236,WN
0,4,8,7,20,18,CLT,IAH,913,YV
0,1,23,2,7,6,DTW,MSP,528,NW
1,7,16,1,23,22,IAH,LAS,1222,CO
1,1,24,3,18,17,DTW,BWI,408,NW
0,7,13,5,21,18,DFW,ATL,732,DL
0,7,25,3,22,20,LAX,SEA,954,UA
1,9,26,3,18,16,PHX,LAX,370,US
0,5,14,1,10,9,CVG,DTW,229,9E
