doc_id,class,class_name,text
doc01467,4,Richard M. Nixon,"In a special message last week, I recommended a number of important new measures that can make 1974 a year of truly significant advances for our schools and for the children they serve. If the Congress will act on these proposals, more flexible funding will enable each Federal dollar to meet better the particular need of each particular school district. Advance funding will give school authorities a chance to make each year's plans, knowing ahead of time what Federal funds they are going to receive. Special targeting will give special help to the truly disadvantaged among our people. College students faced with rising costs for their education will be able to draw on an expanded program of loans and grants."
doc01468,2,Harry S Truman,"The plain fact is that civilization was saved in 1945 by the United Nations. Our own part in this accomplishment was not the product of any single service. Those who fought on land, those who fought on the sea, and those who fought in the air deserve equal credit. They were supported by other millions in the armed forces who through no fault of their own could not go overseas and who rendered indispensable service in this country. They were supported by millions in all levels of government, including many volunteers, whose devoted public service furnished basic organization and leadership."
doc01469,1,Dwight D. Eisenhower,"These problems are engaging our most earnest attention. But for the overwhelming majority of our working people, the past year has meant good jobs. Moreover, the earnings and savings of our wage earners are no longer depreciating in value. Because of cooperative relations between labor and management, fewer working days were lost through strikes in 1954 than in any year in the past decade. The outlook for our wage earners can be made still more promising by several legislative actions."
doc01470,3,Lyndon B. Johnson,"There is no single battleline which you can plot each day on a chart. The enemy is not easy to perceive, or to isolate, or to destroy. There are mistakes and there are setbacks. But we are moving, and our direction is forward. This is true with other programs that are making and breaking new ground."
doc01471,1,Dwight D. Eisenhower,"This extra effort involves, most immediately, the need for a supplemental defense appropriation of $1.3 billion for fiscal year 1958. In the 1959 budget, increased expenditures for missiles, nuclear ships, atomic energy, research and development, science and education, a special contingency fund to deal with possible new technological discoveries, and increases in pay and incentives to obtain and retain competent manpower add up to a total increase over the comparable figures in the 1957 budget of about $4 billion. I believe that, in spite of these necessary increases, we should strive to finance the 1959 security effort out of expected revenues. While we now believe that expected revenues and expenditures will roughly balance, our real purpose will be to achieve adequate security, but always with the utmost regard for efficiency and careful management. This purpose will require the cooperation of Congress in making careful analysis of estimates presented, reducing expenditure on less essential military programs and installations, postponing some new civilian programs, transferring some to the states, and curtailing or eliminating others."
doc01472,2,Harry S Truman,"The Allied Control Council has now been in operation there for a substantial period of time. It has not met with unqualified success. The accommodation of varying views of four governments in the day-to-day civil administration of occupied territory is a challenging task. In my judgment, however, the Council has made encouraging progress in the face of most serious difficulties. It is my purpose at the earliest practicable date to transfer from military to civilian personnel the execution of United States participation in the government of occupied territory in Europe."
doc01473,1,Dwight D. Eisenhower,"Our own purpose is to remain steadfast in the pursuit of a world peace based on justice and not to be hysterical under their threats or to be beguiled too much by their smiles. We intend to continue strengthening our allies, and we intend to continue the honest search for disarmament. We will not be satisfied with anything in the disarmament line, though, that is not mutual and a system in which we can have confidence. We of course seek the constant improvement of our national security through the improvement and development of the most modern of weapons, through the saving of men; and as I said before, we have the highest level of national security we have ever had in this line. Defense arrangements include not only our allies but our own continental defenses, and the power to strike where need be."
doc01474,4,Richard M. Nixon,"We also plan to construct new veterans hospitals and expand the staffs at existing ones. In addition, we will be giving increased attention to the fight against diseases of the heart, blood vessels and lungs, which presently account for more than half of all the deaths in this country. It is deeply disturbing to realize that, largely because of heart disease, the mortality rate for men under the age of 55 is about twice as great in the United States as it is, for example, in some Scandinavian countries. I will shortly assign a panel of distinguished experts to help us determine why heart disease is so prevalent and so menacing and what we can do about it. I will also recommend an expanded budget for the National Heart and Lung Institute."
doc01475,5,Ronald Reagan,NA NA NA NA NA
doc01476,5,Ronald Reagan,"One who sits among you here tonight epitomized that heroism at the end of the longest imprisonment ever inflicted on men of our Armed Forces. Who will ever forget that night when we waited for television to bring us the scene of that first plane landing at Clark Field in the Philippines, bringing our POW's home? The plane door opened and Jeremiah Denton came slowly down the ramp. He caught sight of our flag, saluted it, said, ""God bless America,"" and then thanked us for bringing him home. Just 2 weeks ago, in the midst of a terrible tragedy on the Potomac, we saw again the spirit of American heroism at its finestthe heroism of dedicated rescue workers saving crash victims from icy waters."
doc01477,3,Lyndon B. Johnson,"IX. My good friends and my fellow Americans: In these last 7 sorrowful weeks, we have learned anew that nothing is so enduring as faith, and nothing is so degrading as hate. John Kennedy was a victim of hate, but he was also a great builder of faith--faith in our fellow Americans, whatever their creed or their color or their station in life; faith in the future of man, whatever his divisions and differences. This faith was echoed in all parts of the world. On every continent and in every land to which Mrs."
doc01478,2,Harry S Truman,"Early in 1945, at Yalta, the three major powers broadened and solidified this base of understanding. There fundamental decisions were reached concerning the occupation and control of Germany. There also a formula was arrived at for the interim government of the areas in Europe which were rapidly being wrested from Nazi control. This formula was based on the policy of the United States that people be permitted to choose their own form of government by their own freely expressed choice without interference from any foreign source. At Potsdam, in July 1945, Marshal Stalin, Prime Ministers Churchill and Attlee, and I met to exchange views primarily with respect to Germany."
doc01479,4,Richard M. Nixon,"Most important, I see an America at peace with all the nations of the world. This is not an impossible dream. These goals are all within our reach. In times past, our forefathers had the vision but not the means to achieve such goals. Let it not be recorded that we were the first American generation that had the means but not the vision to make this dream come true."
doc01480,2,Harry S Truman,"On the other hand, more than a million civilians have been enlisted in the armed forces, a considerable number of war veterans have not immediately sought jobs, and many war workers, especially women, have withdrawn from the labor force. In addition, many industries, and especially service trades which were undermanned during the war, are beginning now, for the first time in years, to recruit an adequate labor force. The reduced workweek has also contributed to the absorption of those released from war service and war work. In general, the drastic cut in war programs has thrown the economy into lower gear; it has not thrown it out of gear. Our economic machine demonstrates remarkable resiliency, although there are many difficulties that must still be overcome."
doc01481,4,Richard M. Nixon,"The first of these reasons has to do with government itself, and the second has to do it, h each of us, with the individual. Let s face it. Most Americans today are simply fed up with government at all levels. They will not--and they should not--continue to tolerate the gap between promise and performance in government. The fact is that we have made the Federal Government so strong it grows muscle-bound and the States and localities so weak they approach impotence."
doc01482,5,Ronald Reagan,"As we work to make the American dream real for all, we must also look to the condition of America's families. Struggling parents today worry how they will provide their children the advantages that their parents gave them. In the welfare culture, the breakdown of the family, the most basic support system, has reached crisis proportions'm female and child poverty, child abandonment, horrible crimes, and deteriorating schools. After hundreds of billions of dollars in poverty programs, the plight of the poor grows more painful. But the waste in dollars and cents pales before the most tragic loss: the sinful waste of human spirit and potential."
doc01483,1,Dwight D. Eisenhower,"Finally, we must aid in cushioning the heavy and rising costs of illness and hospitalization to individuals and families. Provision should be made, by Federal reinsurance or otherwise, to foster extension of voluntary health insurance coverage to many more persons, especially older persons and those in rural areas. Plans should be evolved to improve protection against the costs of prolonged or severe illness. These measures will help reduce the dollar barrier between many Americans and the benefits of modern medical care. The Administration health program will be submitted to the Congress in detail."
doc01484,4,Richard M. Nixon,"The further away government is from people, the stronger government becomes and the weaker people become. And a nation with a strong government and a weak people is an empty shell. I reject the patronizing idea that government in Washington, D.C., is inevitably more wise, more honest, and more efficient than government at the local or State level. The honesty and efficiency of government depends on people. Government at all levels has good people and bad people."
doc01485,5,Ronald Reagan,NA NA NA NA NA
doc01486,2,Harry S Truman,"In the field of old-age security, there seems to be no adequate reason for excluding such groups as the self-employed, agricultural and domestic workers, and employees of nonprofit organizations. Since many of these groups earn wages too low to permit significant savings for old age, they are in special need of the assured income that can be provided by old-age insurance. We must take urgent measures for the readjustment period ahead. The Congress for some time has been considering legislation designed to supplement at Federal expense, during the immediate reconversion period, compensation payments to the unemployed. Again I urge the Congress to enact legislation liberalizing unemployment compensation benefits and extending the coverage."
doc01487,2,Harry S Truman,"We have won a great war--we, the nations of plain people who hate war. In the test of that war we found a strength of unity that brought us through--a strength that crushed the power of those who sought by force to deny our faith in the dignity of man. During this trial the voices of disunity among us were silent or were subdued to an occasional whine that warned us that they were still among us. Those voices are beginning to cry aloud again. We must learn constantly to turn deaf ears to them."
doc01488,1,Dwight D. Eisenhower,"We must have teachers of competence. To obtain and hold them we need standards. We need a National Goal. Once established I am certain that public opinion would compel steady progress toward its accomplishment. Such studies would be helpful, I believe, to government at all levels and to all individuals."
doc01489,5,Ronald Reagan,"I asked them if they would designate congressional representatives to meet with representatives of the administration to try to reach prompt agreement on a bipartisan deficit reduction plan. I know it would take a long, hard struggle to agree on a full-scale plan. So, what I have proposed is that we first see if we can agree on a down payment. Now, I believe there is basis for such an agreement, one that could reduce the deficits by about a hundred billion dollars over the next 3 years. We could focus on some of the less contentious spending cuts that are still pending before the Congress."
doc01490,3,Lyndon B. Johnson,"And from that day to this, soldiers and supplies have moved from North to South in a swelling stream that is swallowing the remnants of revolution in aggression. As the assault mounted, our choice gradually became clear. We could leave, abandoning South Vietnam to its attackers and to certain conquest, or we could stay and fight beside the people of South Vietnam. We stayed. And we will stay until aggression has stopped."
doc01491,4,Richard M. Nixon,"Speaker, this 92d Congress has a chance to be recorded as the greatest Congress in America's history. In these troubled years just past, America has been going through a long nightmare of war and division, of crime and inflation. Even more deeply, we have gone through a long, dark night of the American spirit. But now that night is ending. Now we must let our spirits soar again."
doc01492,2,Harry S Truman,"It is time we made that possibility a reality.   (g) Resource development. The strength of our Nation and the welfare of the people rest upon the natural resources of the country. We have learned that proper conservation of our lands, including our forests and minerals, and wise management of our waters will add immensely to our national wealth. The first step in the Government's conservation program must be to find out just what are our basic resources, and how they should be used. We need to take, as soon as possible, an inventory of the lands, the minerals, and the forests of the Nation."
doc01493,3,Lyndon B. Johnson,"I want to tell you that both of us want to see it removed just as soon as circumstances will permit, but the President-elect has told me that he has concluded that until his administration, and this Congress, can examine the appropriation bills, and each item in the budget, and can ascertain that the facts justify permitting the surtax to expire or to be reduced, he, Mr. Nixon, will support my recommendation that the surtax be continued. Americans, I believe, are united in the hope that the Paris talks will bring an early peace to Vietnam. And if our hopes for an early settlement of the war are realized, then our military expenditures can be reduced and very substantial savings can be made to be used for other desirable purposes, as the Congress may determine. In any event, I think it is imperative that we do all that we responsibly can to resist inflation while maintaining our prosperity."
doc01494,3,Lyndon B. Johnson,"But there was more than that. There was a dream--a dream of a place where a free man could build for himself, and raise his children to a better life--a dream of a continent to be conquered, a world to be won, a nation to be made. Remembering this, I knew the answer. A President does not shape a new and personal vision of America. He collects it from the scattered hopes of the American past."
doc01495,4,Richard M. Nixon,"In New York Harbor stands one of the most famous statues in the world--the Statue of Liberty, the gift in 1886 of the people of France to the people of the United States. This statue is more than a landmark; it is a symbol--a symbol of what America has meant to the world. It reminds us that what America has meant is not its wealth, and not its power, but its spirit and purpose--a land that enshrines liberty and opportunity, and that has held out a hand of welcome to millions in search of a better and a fuller and, above all, a freer life. The world's hopes poured into America, along with its people. And those hopes, those dreams, that have been brought here from every corner of the world, have become a part of the hope that we now hold out to the world."
doc01496,5,Ronald Reagan,"We can no longer afford things simply because we think of them. Next year we can reduce the budget by $41.4 billion, without harm to government's legitimate purposes or to our responsibility to all who need our benevolence. This, plus the reduction in tax rates, will help bring an end to inflation. In the health and social services area alone, the plan we're proposing will substantially reduce the need for 465 pages of law, 1,400 pages of regulations, 5,000 Federal employees who presently administer 7,600 separate grants in about 25,000 separate locations. Over 7 million man and woman hours of work by State and local officials are required to fill out government forms."
doc01497,5,Ronald Reagan,"Tonight freedom is on the march. The United States is the economic miracle, the model to which the world once again turns. We stand for an idea whose time is now: Only by lifting the weights from the shoulders of all can people truly prosper and can peace among all nations be secure. Teddy Roosevelt said that a nation that does great work lives forever. We have done well, but we cannot stop at the foothills when Everest beckons."
doc01498,2,Harry S Truman,"We speak a great deal about the free enterprise economy of our country. It is competition that keeps it free. It is competition that keeps it growing and developing. The truth is that we need far more competition in the future than we have had in the immediate past. By strangling competition, monopolistic activity prevents or deters investment in new or expanded production facilities."
doc01499,1,Dwight D. Eisenhower,"Here and elsewhere we can hope that our friends will take the initiative in creating broader markets and more dependable currencies, to allow greater exchange of goods and services among themselves. Action along these lines can create an economic environment that will invite vital help from us. This help includes:   First: Revising our customs regulations to remove procedural obstacles to profitable trade. I further recommend that the Congress take the Reciprocal Trade Agreements Act under immediate study and extend it by appropriate legislation. This objective must not ignore legitimate safeguarding of domestic industries, agriculture, and labor standards."
doc01500,5,Ronald Reagan,"His Covenant House programs in New York and Houston provide shelter and help to thousands of frightened and abused children each year. The same is true of Dr. Charles Carson. Paralyzed in a plane crash, he still believed nothing is impossible. Today in Minnesota, he works 80 hours a week without pay, helping pioneer the field of computer-controlled walking."
doc01501,5,Ronald Reagan,"Indeed, it has actually declined in the last 3 years. Now, I've painted a pretty grim picture, but I think I've painted it accurately. It is within our power to change this picture, and we can act with hope. There's nothing wrong with our internal strengths. There has been no breakdown of the human, technological, and natural resources upon which the economy is built."
doc01502,5,Ronald Reagan,"In 1982 the crime rate dropped by 4.3 percent, the biggest decline since 1972. Protecting victims is just as important as safeguarding the rights of defendants. Opportunities for all Americans will increase if we move forward in fair housing and work to ensure women's rights, provide for equitable treatment in pension benefits and Individual Retirement Accounts, facilitate child care, and enforce delinquent parent support payments. It's not just the home but the workplace and community that sustain our values and shape our future. So, I ask your help in assisting more communities to break the bondage of dependency."
doc01503,2,Harry S Truman,"Thus far only about 13 billion dollars of the ultimate surplus, including 5 billion dollars of unsalable aircraft, has been declared. Of this amount, 2.3 billion dollars have been disposed of, in sales yielding 600 million dollars. The tremendous job of handling surplus stocks will continue to affect Federal expenditures and receipts for several years. The speed and effectiveness of surplus disposal operations will be of great importance for the domestic economy as well as for foreign economic policies. War supplies, maintenance, and relief.-Adequate provision for the national defense requires that we keep abreast of scientific and technical advances."
doc01504,5,Ronald Reagan,"Last September I signed an Executive order on the family requiring that every department and agency review its activities in light of seven standards designed to promote and not harm the family. But let us make certain that the family is always at the center of the public policy process not just in this administration but in all future administrations. It's time for Congress to consider, at the beginning, a statement of the impact that legislation will have on the basic unit of American society, the family. And speaking of the family, let's turn to a matter on the mind of every American parent tonight: education. We all know the sorry story of the sixties and seventies-soaring spending, plummeting test scores-and that hopeful trend of the eighties, when we replaced an obsession with dollars with a commitment to quality, and test scores started back up."
doc01505,4,Richard M. Nixon,"ABUNDANT CLEAN ENERGY   In my message to the Congress on energy policy, last June, I outlined additional steps relating to the environment which also merit renewed attention. The challenge, as I defined it, is to produce a sufficient supply of energy to fuel our industrial civilization and at the same time to protect a beautiful and healthy environment. I am convinced that we can achieve both these goals, that we can respect our good earth without turning our back on progress. In that message last June, I presented a long list of means for assuring an ample supply of clean energy--including the liquid metal fast breeder reactor--and I again emphasize their importance. Because it often takes several years to bring new technologies into use in the energy field, there is no time for delay."
doc01506,1,Dwight D. Eisenhower,"With this purpose, we move in a wide variety of ways and through many agencies to remove the pall of fear; to strengthen the ties with our partners and to improve the cooperative cohesion of the free world; to reduce the burden of armaments, and to stimulate and inspire action among all nations for a world of justice and prosperity and peace. These national objectives are fully supported by both our political parties. In the past year, our search for a more stable and just peace has taken varied forms. Among the most important were the two Conferences at Geneva, in July and in the fall of last year. We explored the possibilities of agreement on critical issues that jeopardize the peace."
doc01507,5,Ronald Reagan,"Our economy is not getting older and weaker; it's getting younger and stronger. It doesn't need rest and supervision; it needs new challenge, greater freedom. And that word ""freedom"" is the key to the second American revolution that we need to bring about. Let us move together with an historic reform of tax simplification for fairness and growth. Last year I asked Treasury Secretary-then-Regan to develop a plan to simplify the tax code, so all taxpayers would be treated more fairly and personal tax rates could come further down."
doc01508,1,Dwight D. Eisenhower,"All these measures have two clear purposes: Their first purpose is to make certain that this Nation's security is not jeopardized by false servants. Their second purpose is to clear the atmosphere of that unreasoned suspicion that accepts rumor and gossip as substitutes for evidence. Our people, of course, deserve and demand of their Federal Government more than security of personnel. They demand, also, efficient and logical organization, true to constitutional principles. I have already established a Committee on Government Organization."
doc01509,5,Ronald Reagan,"What we accomplish this year, in each challenge we face, will set our course for the balance of the decade, indeed, for the remainder of the century. After all we've done so far, let no one say that this nation cannot reach the destiny of our dreams. America believes, America is ready, America can win the race to the futureand we shall. The American dream is a song of hope that rings through night winter air; vivid, tender music that warms our hearts when the least among us aspire to the greatest things: to venture a daring enterprise; to unearth new beauty in music, literature, and art; to discover a new universe inside a tiny silicon chip or a single human cell. We see the dream coming true in the spirit of discovery of Richard Cavoli."
doc01510,5,Ronald Reagan,"Through compromise and cooperation, the members of the Commission overcame their differences and achieved a fair, workable plan. They proved that, when it comes to the national welfare, Americans can still pull together for the common good. Tonight, I'm especially pleased to join with the Speaker and the Senate majority leader in urging the Congress to enact this plan by Easter. There are elements in it, of course, that none of us prefers, but taken together it performs a package that all of us can support. It asks for some sacrifice by allthe self-employed, beneficiaries, workers, government employees, and the better-off among the retiredbut it imposes an undue burden on none."
doc01511,5,Ronald Reagan,"President Truman was very blunt: ""International communism seeks to crush and undermine and destroy the independence of the Americas. We cannot let that happen here."" And John F. Kennedy made clear that ""Communist domination in this hemisphere can never be negotiated."" Some in this Congress may choose to depart from this historic commitment, but I will not."
doc01512,2,Harry S Truman,"It is a tribute to the fiber of our servicemen and to the flexibility of our economy that these adjustments have been made so rapidly and so successfully. More than two million of these veterans are attending schools or acquiring job skills through the financial assistance of the Federal Government. Thousands of sick and wounded veterans are daily receiving the best of medical and hospital care. Half a million have obtained loans, with Government guarantees, to purchase homes or farms or to embark upon new businesses. Compensation is being paid in almost two million cases for disabilities or death."
doc01513,3,Lyndon B. Johnson,NA NA NA NA NA
doc01514,3,Lyndon B. Johnson,"This much is certain: No one man or group of men made these commitments alone. Congress and the executive branch, with their checks and balances, reasoned together and finally wrote them into the law of the land. They now have all the moral force that the American political system can summon when it acts as one. They express America's common determination to achieve goals. They imply action."
doc01515,4,Richard M. Nixon,"I will propose:--A program to insure that no American family will be prevented from obtaining basic medical care by inability to pay.--I will propose a major increase in and redirection of aid to medical schools, to greatly increase the number of doctors and other health personnel.--Incentives to improve the delivery of health services, to get more medical care resources into those areas that have not been adequately served, to make greater use of medical assistants, and to slow the alarming rise in the costs of medical care.--New programs to encourage better preventive medicine, by attacking the causes of disease and injury, and by providing incentives to doctors to keep people well rather than just to treat them when they are sick. I will also ask for an appropriation of an extra $100 million to launch an intensive campaign to find a cure for cancer, and I will ask later for whatever additional funds can effectively be used. The time has come in America when the same kind of concentrated effort that split the atom and took man to the moon should be turned toward conquering this dread disease. Let us make a total national commitment to achieve this goal. America has long been the wealthiest nation in the world."
doc01516,1,Dwight D. Eisenhower,It can punish heavily any enemy who undertakes to attack us. It is a major deterrent to war. By our research and development more efficient weapons-some of amazing capabilities--are being constantly created. These vital efforts we shall continue. Yet we must not delude ourselves that safety necessarily increases as expenditures for military research or forces in being go up.
doc01517,1,Dwight D. Eisenhower,"There is, in world affairs, a steady course to be followed between an assertion of strength that is truculent and a confession of helplessness that is cowardly. There is, in our affairs at home, a middle way between untrammeled freedom of the individual and the demands for the welfare of the whole Nation. This way must avoid government by bureaucracy as carefully as it avoids neglect of the helpless. In every area of political action, free men must think before they can expect to win. In this spirit must we live and labor: confident of our strength, compassionate in our heart, clear in our mind."
doc01518,4,Richard M. Nixon,"And together with the other nations of the world, we will establish the economic framework within which Americans will share more fully in an expanding worldwide trade and prosperity in the years ahead, with more open access to both markets and supplies. In all of the 186 State of the Union messages delivered from this place, in our history this is the first in which the one priority, the first priority, is energy. Let me begin by reporting a new development which I know will be welcome news to every American. As you know, we have committed ourselves to an active role in helping to achieve a just and durable peace in the Middle East, on the basis of full implementation of Security Council Resolutions 242 and 338. The first step in the process is the disengagement of Egyptian and Israeli forces which is now taking place."
doc01519,5,Ronald Reagan,"We can establish a more stable basis for peaceful relations with the Soviet Union; strengthen allied relations across the board; achieve real and equitable reductions in the levels of nuclear arms; reinforce our peacemaking efforts in the Middle East, Central America, and southern Africa; or assist developing countries, particularly our neighbors in the Western Hemisphere; and assist in the development of democratic institutions throughout the world. The wisdom of our bipartisan cooperation was seen in the work of the Scowcroft commission, which strengthened our ability to deter war and protect peace. In that same spirit, I urge you to move forward with the Henry Jackson plan to implement the recommendations of the Bipartisan Commission on Central America. Your joint resolution on the multinational peacekeeping force in Lebanon is also serving the cause of peace. We are making progress in Lebanon."
doc01520,1,Dwight D. Eisenhower,"But of all the works of peace, none is more needed now than a real first step toward disarmament. Last August the United Nations General Assembly, by an overwhelming vote, approved a disarmament plan that we and our allies sincerely believed to be fair and practical. The Soviets have rejected both the plan, and the negotiating procedure set up by the United Nations. As a result, negotiation on this supremely important issue is now at a stand-still. But the world cannot afford to stand still on disarmament!"
doc01521,1,Dwight D. Eisenhower,"I recommend that the number of persons admitted to this country annually be based not on the 1920 census but on the latest, the 1950 census. Provision should be made to allow for greater flexibility in the use of quotas so if one country does not use its share, the vacancies may be made available for the use of qualified individuals from other countries. The law should be amended to permit the Secretary of State and the Attorney General to waive the requirements of fingerprinting on a reciprocal basis for persons coming to this country for temporary visits. This and other changes in the law are long overdue and should be taken care of promptly. Detailed recommendations for revision of the immigration laws will be submitted to the Congress."
doc01522,3,Lyndon B. Johnson,"We should extend Medicare benefits that are now denied to 1,300,000 permanently and totally disabled Americans under 65 years of age. We should improve the process of democracy by passing our election reform and financing proposals, by tightening our laws regulating lobbying, and by restoring a reasonable franchise to Americans who move their residences. We should develop educational television into a vital public resource to enrich our homes, educate our families, and to provide assistance in our classrooms. We should insist that the public interest be fully served through the public's airwaves. And I will propose these measures to the 90th Congress."
doc01523,4,Richard M. Nixon,"Overall, Americans are living more abundantly than ever before, today. More than 2 1/2 million new jobs were created in the past year alone. That is the biggest percentage increase in nearly 20 years. People are earning more. What they earn buys more, more than ever before in history."
doc01524,1,Dwight D. Eisenhower,"The people of Hawaii are ready for statehood. I renew my request for this legislation in order that Hawaii may elect its State officials and its representatives in Washington along with the rest of the country this fall. For years our citizens between the ages of 18 and 21 have, in time of peril, been summoned to fight for America. They should participate in the political process that produces this fateful summons. I urge Congress to propose to the States a constitutional amendment permitting citizens to vote when they reach the age of 18."
doc01525,4,Richard M. Nixon,"Together with our allies, we will be negotiating with the nations of the Warsaw Pact on mutual and balanced reduction of forces in Europe. And we will continue our efforts to promote peaceful economic development in Latin America, in Africa, in Asia. We will press for full compliance with the peace accords that brought an end to American fighting in Indochina, including particularly a provision that promised the fullest possible accounting for those Americans who are missing in action. And having in mind the energy crisis to which I have referred to earlier, we will be working with the other nations of the world toward agreement on means by which oil supplies can be assured at reasonable prices on a stable basis in a fair way to the consuming and producing nations alike. All of these are steps toward a future in which the world's peace and prosperity, and ours as well as a result, are made more secure."
doc01526,5,Ronald Reagan,"The bill will include legal and regulatory reforms and weapons to fight unfair trade practices. Competitiveness also means giving our farmers a shot at participating fairly and fully in a changing world market. Preparing for the future must begin, as always, with our children. We need to set for them new and more rigorous goals. We must demand more of ourselves and our children by raising literacy levels dramatically by the year 2000."
doc01527,2,Harry S Truman,"Net outlays for the price stabilization, price support, and other programs of the Commodity Credit Corporation are expected to increase from about 750 million dollars in the fiscal year 1946 to about 1,500 million dollars in 1947. Cash advances made on loans by the farm Security Administration and the Rural Electrification Administration are expected to amount to 266 million dollars in the fiscal year 1946 and 351 million dollars in 1947; and after receipts from principal and interest are taken into account, net loan expenditures of these two agencies will amount to 120 and 209 million dollars in the two fiscal years. To provide for the expenditures from general and special accounts, I recommend for the fiscal year 1947 appropriations of million dollars (including the existing permanent appropriation of an amount equal to 30 percent of estimated annual customs receipts) and a reappropriation of 88 million dollars of prior-year balances from customs receipts. In addition there is a recommended authorization of 367.5 million dollars for borrowing from the Reconstruction finance Corporation for the loan programs of the farm Security Administration and the Rural Electrification Administration. It is expected that the operations of the Commodity Credit Corporation will be financed during the coming year through the 500 million dollars of lend-lease funds which the Congress has earmarked for price support purposes, a supplemental appropriation to restore impaired capital of the Corporation, and the borrowing authority of the Corporation."
doc01528,5,Ronald Reagan,"The calendar can't measure America because we were meant to be an endless experiment in freedom-;with no limit to our reaches, no boundaries to what we can do, no end point to our hopes. The United States Constitution is the impassioned and inspired vehicle by which we travel through history. It grew out of the most fundamental inspiration of our existence: that we are here to serve Him by living free-;that living free releases in us the noblest of impulses and the best of our abilities; that we would use these gifts for good and generous purposes and would secure them not just for ourselves and for our children but for all mankind. Over the years-;I won't count if you don't-;nothing has been so heartwarming to me as speaking to America's young, and the little ones especially, so fresh-faced and so eager to know. Well, from time to time I've been with them-;they will ask about our Constitution."
doc01529,1,Dwight D. Eisenhower,But if all conduct their arguments in the overpowering light of national interest--which is enlightened self-interest--we shall get the right answers. I profoundly hope that every citizen of our country will follow with understanding your progress in this work. The welfare of all of us is involved. Especially must we remember that the institutions of trade unionism and collective bargaining are monuments to the freedom that must prevail in our industrial life. They have a century of honorable achievement behind them.
doc01530,5,Ronald Reagan,"The purpose is to help these workers find jobs in growing sectors of our economy. There's nothing wrong with that, but because these benefits are paid out on top of normal unemployment benefits, we wind up paying greater benefits to those who lose their jobs because of foreign competition than we do to their friends and neighbors who are laid off due to domestic competition. Anyone must agree that this is unfair. Putting these two programs on the same footing will save $1.15 billion in just 1 year. Earlier I made mention of changing categorical grants to States and local governments into block grants."
doc01531,1,Dwight D. Eisenhower,"The Administration will submit recommendations to provide more adequate facilities to keep abreast of the increasing interest of our people in the great outdoors. Disaster Assistance   A modern community is a complex combination of skills, specialized buildings, machines, communications and homes. Most importantly, it involves human lives. Disaster in many forms--by flood, frost, high winds, for instance--can destroy on a massive scale in a few hours the labor of many years. Through the past three years the Administration has repeatedly moved into action wherever disaster struck."
doc01532,3,Lyndon B. Johnson,"If the Congress enacts the tax increase, we will reduce the budget deficit by some $12 billion. The war in Vietnam is costing us about $25 billion and we are asking for about $12 billion in taxes--and if we get that $12 billion tax bill we will reduce the deficit from about $20 billion in 1968 to about $8 billion in 1969. Now, this is a tight budget. It follows the reduction that I made in cooperation with the Congress--a reduction made after you had reviewed every appropriations bill and reduced the appropriations by some $5 or $6 billion and expenditures by $1.5 billion. We conferred together and I recommended to the Congress and you subsequently approved taking 2 percent from payrolls and 10 percent from controllable expenditures."
doc01533,4,Richard M. Nixon,"I am also asking that the Congress quickly establish the Federal Energy Administration and the Energy Research and Development Administration to provide the appropriate organizational structure for administering the national energy policy, as we work toward the establishment of a Department of Energy and Natural Resources. The 13 other energy measures I requested last week deal with longer-term needs, extending beyond the present emergency. But these also require expeditious action if we are to achieve the goal of Project Independence--a capacity for energy self-sufficiency by 1980. The success of Project Independence is essential to the continued strength of our position in world trade, and also to our independence of action as a great power. I hope that our joint efforts now to resolve the energy crisis and to move toward a capacity for self-sufficiency in energy will enable the President who addresses the 98th Congress a decade from now to look back and say we made it possible for America to enjoy continued peace and prosperity in the 1980s."
doc01534,4,Richard M. Nixon,"The result has been that people have come to expect continuing price increases--and to behave accordingly in their own economic life. Their behavior, in turn, adds further to inflationary pressures, contributing to a vicious inflationary spiral which is difficult to break. Some people have said that the best way to wring these inflationary expectations out of our economy is by taking the economy into a recession. I disagree. It is true that a lower level of economic activity would reduce demand and thus lower the pressure for higher prices."
doc01535,3,Lyndon B. Johnson,"It will be only $1.8 billion next year. Total spending in the administrative budget will be $112.8 billion. Revenues next year will be $111 billion. On a cash basis--which is the way that you and I keep our family budget--the Federal budget next year will actually show a surplus. That is to say, if we include all the money that your Government will take in and all the money that your Government will spend, your Government next year will collect one-half billion dollars more than it will spend in the year 1967."
doc01536,2,Harry S Truman,Retail prices have gone up at an annual rate of 10 percent. The events which have occurred since I presented my 10-point anti-inflation program to the Congress in November have made it even clearer that all 10 points are essential. High prices must not be our means of rationing. We must deal effectively and at once with the high cost of living. We must stop the spiral of inflation.
doc01537,5,Ronald Reagan,"All his life he's been enthralled by the mysteries of medicine. And, Richard, we know that the experiment that you began in high school was launched and lost last week, yet your dream lives. And as long as it's real, work of noble note will yet be done, work that could reduce the harmful effects of x rays on patients and enable astronomers to view the golden gateways of the farthest stars. We see the dream glow in the towering talent of a 12-year-old, Tyrone Ford. A child prodigy of gospel music, he has surmounted personal adversity to become an accomplished pianist and singer."
