doc_id,industry,text
doc01174,6,"Hello my dearest friends, family, and Ben. I agree completely with Beej's last post. Comment, you fools! The button is there for a reason! But, alas, if I were to have a post as short as this, then it would be a true first. I think I've finally come to accept my place as the one who talks too much. Wow, now I almost wish I had something to say. I have a problem...an indecision if you will. South Carolina is calling my name, and it's only a matter of time before I'm asked to pack up my things (which, ironically enough, I just finished unpacking last night) I'm not even entirely sure I've told Ben yet, nor have I told many people at all, excluding Sara/Cera, Rosalie and a few others. But, do I really want to leave? That, my friends, is another question entirely...one which I'm not sure I know the answer to. Along with that, what if it's just another scare like last time? This time last year I was tearing my hair out wondering whether or not I'd be moving to North Carolina. But, then again, David and Mom weren't engaged, he didn't have a job oppurtunity waiting for him that can be taken as early as two weeks, and every other little factor that has served to contribute to this awkwardly silent massteria raging inside of my mildly insane little head. Oh well, I suppose the best I can do right now is go on like I always do, making it from day to day without exploding. That is the best I can do, right?"
doc01175,3,The Proper Care and Feeding of Husbands Someone please tell me what this is all about: I buy my husband white T-shirts at JC Penney's - they are a certain brand because that's all he likes. I bought the same exact T-shirts that he wears now. Yet he is still wearing the old T-shirts. You can see his skin tone thru the shirt! A few weeks ago: ME: Here are your new T-shirts. Paul: The are too big. ME: They will shrink. They are exactly the same size as the ones you have now. Paul: OK Today: ME: Why are you wearing your old T-shirts? Paul: They are too long. You said they would shrink but they haven't. I give up.
doc01176,5,"You know that you're a geek when your super asks you for help with his computer. This isn't your family, friends or even distant a long lost relative. No, this is your super. That's what happened to me today, frankly I'm not even that close to my super. I'm pretty sure that he doesn't even know my name, but then how the hell did he know that I work with computers? His computer is running Windows ME and is laced with Spyware (this is the computer he doesn't use). Anyways he wanted me to help him install his cable modem which won't install properly. This entire thing was a catch-22. To install the cable modem, you have to defeat the mongol like hordes of spyware, but in the process the computer freezes over and then you have to restart the whole thing over. Deleting the registry/source of the spyware doesn't help cause the computer freezes during that process too. This whole thing was such a pain in the neck. In other news school's almost over and then FREEDOM! Not going to prom? Then talk to Zhang or me or... Yu or me... haha I made a funny... maybe not"
doc01177,4,"It's all true, but man...there'll be blatantly sexuality everywhere even if the AF monster is totally destroyed. I'll bet a good majority of the male population (for instance) hasn't seen the catalogue, and we're still damn heathens."
doc01178,4,"""Why don't they get new jobs if they're unhappy -- or go on Prozac?"" This, apparently, is the urlLink Bush campaign's solution to Americans who are unhappy with low-quality jobs. Or, at least, these are the words of Susan Sheybani, an assistant to Bush campaign spokesman Terry Holt. She later said she was ""just kidding."" Phew...thank, God. God forbid the Bush campaign suggest Americans taking a drug that is not available on many health insurance plans and unaccessible to those without insurance all together. That might be considered...oh...extremely insensitive. Of course, in all seriousness, Sheybani would have really prescribed Paxil or Zoloft rather than Prozac."
doc01179,6,"For most modern evangelical Christians, good Biblical exegesis is nothing more than 1) getting at the ""moral"" of the story (i.e. don't lie) or 2) identifying with the Biblical character (""how does this make you feel?""). Historical Biblical exegesis has centered on the story, looking at the beauty of the narrative unfolding from Genesis through Acts, and attempting to see what God is doing at any given point by revealing His Christ. Moderns in the grip of the sin of individualism have a hard time seeing the larger story, something greater than themselves. Now consider modern pop culture, specifically pop music. Why does our culture lack so desperately for great story tellers? Pop music is nothing but an endless stream of broken romances, angsty feelings, or trite love-ditties. Hollywood Country musicians still tell stories, but they are usually hollow and moralistic, teaching us that patriotism is a fine sentiment, or what goes around comes around. And the contemporary Christian offering seems to mimic the rest of it, replacing the angst and despair with sentimental and romantic goo. What's interesting to me is that this didn't seem to be the case a generation ago. Pop musicians knew how to tell stories. Simon and Garfunkel, while being thoroughly modern and humanistic, told gripping stories in their songs. Country stars like Johnny Cash and Merle Haggard made a living off it, telling us stories of low-lives and jailbirds. And my favorite writer of the era, Robert Hunter (primarily with the Grateful Dead) came up with all kinds of colorful characters, set throughout American history. Perhaps the fundamental humanism and despair of the storytellers of the 60's led to our modern introspection, but I like to think that our individualistic exegesis must have contributed as well. Or perhaps our individualism has driven both our exegesis and our storytelling."
doc01180,2,"I'm a cheater. I cheated. Ever since I started working for urlLink Clarins Paris in August 2002 (I quit there to work for the Board of Trade in last January and that was the best decision I ever made, but that's another story), I have been using Clarins products, which are very high quality. It was easy, since I could get them for much cheaper and sometimes for free. But now I don't work for Clarins anymore and I'm starting to run out of some products. I can still order Clarins products for cheaper than they are in stores, through friends that I made that still work at Clarins, but it makes me feel bad for using them for that. So this week I cheated: I went out and bought some urlLink Biotherm products. Because they're much cheaper than Clarins, but they're also very cool products, much fresher, much younger (as in the concept) and more attractive to me. I even became a real customer , by choosing to buy my products in the store that had the gift with purchase! And in that gift with purchase (a cosmetics pouch with a couple of product samples), there was a sample of Source Thérapie, which I just tried on. OH. MY. GOD. I think I'll become even more of a customer and go buy it. The Source Thérapie promise: Pure SPA Concentrate Skin Perfector A spa-blue, silky gel texture for an incredibly soft and velvety-smooth skin. Source Therapie is a skin perfector which acts on the skin in 2 stages: - an instant perfecting effect. After 5 seconds, skin is incredibly soft and the complexion more even. - a long-lasting perfecting effect. After 5 days, skin is perfected, ideally moisturized, soothed and glowing with health. And hell, it does feel like you're applying silk on your face! Of course, the sample is too small to see if the 5-day promise comes true. And so you have to buy the product to see. I'm seriously considering it. Just thought I'd share my discovery with the shopaholics out there (I'm sure there are some!). And too bad for Clarins. They're too expensive and too high class. Biotherm suits me better, 'cause I'm young and cool."
doc01181,4,Check out these pix shalom took on our recent trip to America! urlLink buried in sand urlLink mama&dada @ aardvark's urlLink go dodgers go urlLink mama in mexico urlLink mama&amp;gpa
doc01182,5,"S&P was a lot of fun. I feel sorry for those who don't come! There were only 4 of us there (Joe, Rebekah, Ellen, and myself) and I'm not sure what makes it fun, but it just is fun. We talked about ""the stuff of life,"" the pastor's sermon, and how we should not worry. Phillipians 4: 6-7 Do not be anxious about anything, but in everything, by prayer and petition, with thanksgiving, present your requests to God. And the peace of God, which transcends all understanding, will guard your hearts and minds in Christ Jesus."
doc01183,6,"I have believed in them and probably never will. I have posted a few articles on urlLink Quod scripsi, scripsi as promised. Maybe, my new year resolution will be blog at least once a day."
doc01184,2,"Philadelphia Wasteland My mom now has Internet. After providing her 1 hour and 15 minutes of tech support (and I don't have AOL or Windows), she has it up and running. Until she breaks it again. I spent the day building bookshelves and staining, so the fumes have gotten to me. This should be a fun post. The other day I was walking by the Gallery along Market Street expecting to still see Disney Hole - the thankfully failed venture - only to see a parking lot. (For lots of info on DisneyQuest, visit urlLink City Paper and type it into the search function.) This parking lot is more disappointing than the giant 1-block hole and DisneyQuest combined. A parking lot. ""Yeah,"" some idiots say. More parking in Philly. ""Blah,"" others say, ""Another drab parking lot."" ""How fucking stupid,"" I and others are saying. What a waste. It brings in little revenue during the Gallery's open-to-close hours and from some surrounding offices - when compared to what a building with business could generate. It's a black 1-block expanse that will add to the stifling heat of the summer. I had an idea for Disney Hole way back when, but I never said anything about. Go activism! But it was the important people of Philly who decided it should go back to a parking lot. It won't help Philly; I won't be helping City Council when they run for election again. Here was my vision: A megaplex of stuff to do in Philly after the city dies each day at 7 p.m. What does Center City currently lack? The list might be shorter to name what they do have, but just a few: 1) a major theater (the ghetto theater is long gone). It's either University City, 69th Street or way down Delaware Avenue to Tasker Street. 2) recreational activities aside from drinking, 420 and criminal mischief. What could have filled Disney Void is a lower level roller skating rink (plenty of people do this, or would if it were available) or a bowling alley (plenty people do this or would if it were available). Above that would sit a major-run movie theater with stadium seating and all that goes with it. Also, along this row could be additional shops and offices (the site is big enough). Notice I did not mention a parking lot anywhere. Why? Because the site doesn't need one, even with all of the extra people this would draw. Just to refresh important people's and others' minds and inform out-of-towners: The Gallery is a major transit hub. The El makes 5 (FIVE) stops in this part of town. The Broad-Ridge Spur (subway) stops here. All 5 (FIVE) of the trolley lines stop in this area. PATCO - subway/train to New Jersey - stops here. NJ Transit buses stop here. SEPTA buses stop here as do all 7 (SEVEN) regional rail lines. What's the need for parking?? There isn't. And Monday through Thursday, I'm sure most of the surrounding parking lots sit half empty after dark, so car drivers could use them. And this venture, appropriately named Swope Square, Center or whatever, would bring x times more revenue into the city's pockets than the parking lot ever will or ever could. How many people do you know who flock to a spot because there is something to do during the day and night? How many people do you know who flock to a new parking lot? What the lot is doing is alleviating - in a minuscule way - the parking crunch, which encourages more cars, more exhaust and less use of public transit. So you have beef with public transit? Increased use, means more money for SEPTA, PATCO and NJ Transit, which gives them more money for improvements. Rather than a downward spiral, it's upward. And of course, Philly would offer more to do to attract people from the burbs and retain those who live in the city."
doc01185,1,"As you can tell from my sidebar I'm a little Lord of the Rings'ed out... I've been watching and reading LOTR stuff all week so I can be ready for The Return of the King... The movie, not Jesus... I have also been meaning to introduce a new link category that I put up a while ago... It's called Films Past, Present, and Future ... It's basically links to all different kinds of movies I have enjoyed or am looking forward to that have good web designs. The coolest web design available in my links area right now would have to be urlLink Vanilla Sky's website, check it out... I'll be adding more websites as the summer progresses."
doc01186,1,by the same blood we were made by the same guidance we were taught oh why oh why do we fight if not only to always be right the love we have the tears we shared the laughter we smiled the sharing we learned oh why oh why do we fight if not only to be right 3rd January 2003 Friday 8:07pm
doc01187,6,"We have some new topic to discuss now. This is in the lines of the article sent by Mahendran. All of us have completed our rounds of preliminary education... I call it preliminary, because some may still have some plans of doing some course (as Valli does), but the fact that we are PGs lends enough to justify that we are done with the requisites. Having gone through so many phases what do u feel of our education system. Dr.Ravichandran, once told in our class that ""we are NOT serious about education"" because if we were really serious we would atleast make sure we are inside the class before it begins... And we know how we did our MS degree... My question is, ""Does college-time non-serious laid-back activities have any significant impact on someone who really has the potential to make it big""... Can we say that every person WILL reach the maximum extent to which his potential can take irrespective of how/where he/she studies. Political factors have a major influence often.. but what apart from that... Is our education system really flawed..."
doc01188,2,"I'm going to start a new (recuring) article where I post pictures taken with my groovy new little cameraphone. These will be candid shots of friends and colleagues, images of places I go, and a few odd shots to make you scratch your head. Here is the first edition: The following are some pictures taken during my recent road trip to LA. The open road... The famous Pyramid Arena in Memphis.... St. Jude's Children's Research Hospital....a very special place to my family. A shot of the Arkansas sky... Coming and Going Welcome to Texas I came across this leaning water tower in Britten, TX. Apparently it's a local landmark. Welcome to New Mexico There are still a lot of trains in the desert... Welcome to Arizona This truck had just overturned as I drove up. The high winds blew it right into the ditch. (The driver was up and walking around.) According to the billboard, this is the largest cross in the Western Hemisphere. I have to say, it freaked me out a little bit as I saw it getting bigger on the horizon. (Those little dots are people walking around the base of it.)"
doc01189,2,"There are just so many things wrong with urlLink this proposal to make women a part of the military draft and to raise the age to 34. First of all, what it tells me is that the draft is a very real possibility. I keep reading all these articles about how men and women are having to stay in Iraq well past their tours of duty and how there aren't enough people to do what we need to do over there. And that sucks so much. People like my brother and my husband could be drafted to fight a battle they want no part of. I've never believed there was a reason for going over there. Now that we are there and have messed everything up, there's no way we can consciably leave. So we have to keep sending fodder over there for the snipers and guerrillas to hunt. And with a draft, that fodder could end up being my husband or brother, or if this resolution is passed, it could be me. Not to mention, are they going to make allowances in this proposal for what could happen? What is done if a husband and wife are both drafted? Will one get to stay home with the kids? Which one? Do the parents get to decide, or will the government step in according to the ""special skills"" mentioned later in the article? I almost hope they try to draft me. I would love to burn my draft card or move to France. I've already got one cousin over there. There is no way I or the rest of my family is going over there. This doesn't really have a through-line of reasoning, and for that I apologize. This just bothers me so much my fingers type before my brain has time to sort it out into neat paragraphs and sentences. I hope to all that is holy that Bush is out of the White House next January, even if it is Kerry that has to take his place."
doc01190,3,"I teach so I am off for the Summer (supposedly). However, I choose to work Summer school 8am-11am Mon. - Fri. for the month of June. I have also recently taken on my own business of selling jewelry for Premier Designs Inc. and I am playing softball every Tues. and Thurs. I am happy to be busy, I think. I am blessed and I've asked God to use this ""busy-ness"" to help me get myself organized. You see, I am the type of person that if I do not have anything to do, I won't do anything. I am a self-proclaimed procrastinator. I keep hoping that admitting my problems will help me fix them. Maybe I have adult ADD. I have no problem sitting still though. It's just that my thoughts wander... I think about a hundred different things at once. All of the thinking gets tiring. I over think things and then nothing gets done. The good thing about my now busy schedule is that there is a time that I have to be there, like an appointment. I have to be at softball practice no thinking involved. I have to host home shows at peoples' homes to sell jewelry, the times are set. It seems like I need those musts in order to function. Here are the hundred things I am thinking now; maybe if I write it, I can let it go. My husband didn't take his blood pressure medicine this morning, should I take it to him? He wants me to update his resume for him because he is hating his job I was supposed to go with my friend to visit her sister today, she was supposed to call me back so that we could set a time. But, I am on the computer so she can't get through, oh well. While I am on the computer I should check my bank account balance and see what checks have cleared Then check my credit card accounts I have to make phone calls to see if people have received their jewelry and if my next hostesses are ready for their parties I offered to take a friends kids to the movies got to call her and verify day and time Have to call Sandy to meet her so she can follow me to softball practice today at 5pm Trash men just came I should bring in the trash can I should do a load of laundry and a load of dishes My Dad is 72, I really should go and spend some time with him My brother is 15 and off for the summer I should spend some time with him too My husband is hosting a retirement party for his dad at our house this Saturday I have a home show on Wednesday, and Thursday (I have to miss softball practice) Our company is having an opportunity meeting Friday evening (when will I help get ready for the retirement party?) Sunday is the Round Robin and I have home shows next Mon. Tue. and Thur. I am going on a mission trip with my church's youth group and I am missing the meeting that is on Sunday the same time as the Round Robin My husband and I are trying to get pregnant. I am excited; I have been tracking the days and maybe it we did it this month, don't know yet. Then I'll have to quit softball probably. I have to get organized... I would like to paint and decorate some in my house That's enough for now, my head is starting to spin Thanks for listening."
doc01191,4,"Ah.. Like I've said, 'boredom creates creativity'. I'm bored, and it makes me creative. So what did I do? u ask. I overhauled my personal homepage. But wait! It's not finished yet. There's still many things to do and I'm tryin my best to complete it. Let us just hope that I'm not that lazy. I'm taken the Takaful Nasional test this mornin. And how is it? No comment. That's all. Ta!"
doc01192,1,"I don't know Thy, it's 5pm and I'm having a hard time reading what Jong just wrote..hahaha Yeah, you all seriously missed out..Club Basin is awesome!! Which reminds me...when are we going go kart racing? I still have the stub from that movie so we can get 5 bucks off...OHHHH YEAH!!"
doc01193,6,"Hope everyone had a wonderful diwali! Kicha spoke to me today morning, He is still sick. so he'll be on leave for a week. He said he'll try to blog if possible."
doc01194,6,"Happy Birthday Dad! Born on the 4th of July, Ron Riehle turns a healthy 53 today. Me and My Dad urlLink"
doc01195,1,"'It has been months since the now-infamous urlLink photographs from Abu Ghraib revealed that American soldiers tortured Iraqi prisoners - yet the Bush administration has failed to get to the bottom of the abuses. ""There are some serious unanswered questions,"" says Sen. Susan Collins, a Republican on the Armed Services Committee. The Pentagon is stalling on several investigations, and congressional inquiries have ground to a halt. The foot-dragging is astonishing, given that Congress has access to classified documents detailing the abuses outlined by Maj. Gen. Antonio Taguba in his report on Abu Ghraib. Rolling Stone obtained those files in June and offers this report on their contents. The new classified military documents offer a chilling picture of what happened at Abu Ghraib - including detailed reports that U.S. troops and translators sodomized and raped Iraqi prisoners. The secret files - 106 ""annexes"" that the Defense Department withheld from the Taguba report last spring - include nearly 6,000 pages of internal Army memos and e-mails, reports on prison riots and escapes, and sworn statements by soldiers, officers, private contractors and detainees. The files depict a prison in complete chaos. Prisoners were fed bug-infested food and forced to live in squalid conditions; detainees and U.S. soldiers alike were killed and wounded in nightly mortar attacks; and loyalists of Saddam Hussein served as guards in the facility, apparently smuggling weapons to prisoners inside.' read the rest of the article urlLink here . i'd warn you in advance about the graphic content, but it should hardly surprise anyone at this point."
doc01196,6,"I have been wrestling with this for a couple of days now. It has something to do with the Berg video. Incase you have been living under a fucking tree for the last few days, read urlLink this . I don't know if I am ready to watch the video. Frankly I don't know if I will ever be ready to watch a 'real' execution. Sure I've seen shit in movies where people's heads get cut off or limbs shopped off. Sure there's urlLink Rotten.com and there are a few disturbing images there, no videos though. An analogy that I want to use would be the accident analogy. Traffic backed up and you see a wreck in the distance. Slowly you come closer to the accident scene and you get more and more intrigued with the whole thing. You don't want to look but you can't help -but- look. It could be bloody, it could be messy but you're still curious enough to keep your eye on the road and glance at the general direction hoping to catch a glimpse of something. Except this time (with the Berg Video) you know what is going to happen. His head was cut off, actually it was sawed off with a hack saw. A dull, rusty hacksaw. I don't consider myself a squeamish person but this might be too much for me. I want to see it but I don't think I will ever be prepared to see it. Is that sick or just humanity's morbid curiosity with death. I don't have a link for the video but I heard on the radio that on urlLink Mancow.com there's a video somewhere. The site might be a little overwhelemed right about now because of other people's curiousity with it so if you can't see it and really want to see it, I would suggest sometime late in the evening or over the weekend."
doc01197,2,"Report: Bush taking drugs to combat stress No, this isn't some old news about Bush's numerous alleged substance trysts. This is urlLink in the now : The prescription drugs, administered by Col. Richard J. Tubb, the White House physician, can impair the President’s mental faculties and decrease both his physical capabilities and his ability to respond to a crisis, administration aides admit privately. “It’s a double-edged sword,” says one aide. “We can’t have him flying off the handle at the slightest provocation but we also need a President who is alert mentally.” Presidential protocol calls for all medical prescriptions to remain private. And thus the speculation begins. In an unintentionally hilarious development, the breaking point had to do with Kenny Boy! Tubb prescribed the anti-depressants after a clearly-upset Bush stormed off stage on July 8, refusing to answer reporters' questions about his relationship with indicted Enron executive Kenneth J. Lay. “Keep those motherfuckers away from me,” he screamed at an aide backstage. “If you can’t, I’ll find someone who can.” Supposedly, Adolf Hitler had his aides injected him with methamphetamines several times a day during the crumbling of the Third Reich. If you know anything about meth, you know that it makes you really PARANOID (or, at the very least, wide awake). So that was probably a bad idea. Disclaimer! I'm not at all implying that Bush is on crystal meth, just that he evidently shares many of the traits that Hitler displayed as World War II slipped out of his outstretched hand. The article doesn't mention the Hitler connection, but does compare Bush's behavior to the late-term antics of Nixon (talking to presidential portraits) and Reagan (early-onset Alzheimer's). As a human being, I feel bad for Bush. He's been dealt the addiction card and has played it more times in his life than has been good for him. Over time, he's cleaned up and allegedly relapsed numerous times. This bodes badly for him as a leader. If he handles the presidency this badly, then maybe we should seriously reconsider his position, for health reasons if nothing else. Then we could symbolically hand over the reins to Dick Cheney, whose health is...ah, forget it... Read more about our fearless leader urlLink here"
doc01198,1,This blog has moved to: http://wideopenstare.blogspot.com/ new email : wideopenstare@lycos.co.uk
doc01199,1,"Strange, strange day. Caricatures Today. Nice day. About 70 degrees, cool breeze, partly cloudy. Set up at about 12:00. Usual spot. But the people that are usually to my right weren't there. They had to move across the aisle. Next to me is a giant (10ft x 5ft) swinging display of bumper sticker designs. Good thing is, it opens up a lot of space for people to stand behind me to watch the caricatures. Bad thing is, I can tell this is going to be a strange day. I get everything set and decide to start the day with some samples. I wanted to see if I could start getting customers in sooner. There's this large roley-poley chubby kid that hangs around my booth every week. His parents run a booth somewhere in the venue. He's always hanging around asking for a free drawing. Today I offer it to him. I explain that it will be a sample that I'll use for display and I will give him a free Xerox copy tomorrow. Kid agrees. While I'm drawing kids Dad comes over to make sure he's not gonna have to pay for something. I explain that it's a sample, I'll give him a copy, blah, blah, blah. Dad laughs, he thinks it looks just like him. He walks away seemingly happy. I finish and give it to kid to show the 'rents... doesn't come back. Demo worked, I get lots of customers lined up and start into it. Business slows down an hour or so later and I go track down caricature sample from roleypoley kid. He gives it back and I tell him I'll have a copy for him tomorrow. Kids mom comes over a few minutes later, says Dad doesn't want someone having picture of his kid for sample. ""What?"" I say. She repeats herself. ""Whatever"" I say. She elaborates, it's because lots of people know their kid and they don't want someone having a picture of him. ""Whatever"" again. So I tell her I'll take drawing out of sample stack. She leaves. Dad comes back a few minutes later and says he wants to see me tear it up in front of him. ""Um.. no!"" Dad gets pissy, says they are Mexican and Mexicans are superstitious about people having pictures of their kids. Voodoo curses and crap like that. ""whatever."" I know lots of Hispanics and very few of them feel that way. I think the guys full of shit. I tell him there's no way in hell I'm tearing up my art just because he's superstitious. I tell him he can pay the $10 bucks and do whatever the hell he wants with it. But I'm not tearing up a piece of my art because he's ignorant. He says he's going to get security. I tell him that's a good idea and that he shouldn't waste any time. 10 minutes later... Roley Poley's Dad and security guy. Security guy hears the spiel and realizes the guy is full of shit. ""Sir, I can't make him tear up something because you're superstitious. You can either buy it from him or accept it."" Roley Poley's Dad proceeds to hand me $10 bucks and threaten to kick my ass. I laugh. I've been in enough fights to know I could wrap his ass around his ears. I take the money and go back to work. Security guy tells Roley Poley's Dad to stay away. He's causing too much trouble. ...no sweat off my back. I hate stupid people. Anyways, the rest of the day was pretty good. Worked from 12:00 - 4:00. Made about $70. Did 7 individual caricatures(including roley poley kid's). Finally feeling some control over airbrush. Lots more tiny defined lines, like hair and outlines. Definitely getting the likenesses down better. Pretty good day overall. Lessons learned today -- 1. I need to get more efficient. I need to have a better rack for my paints, have them in order, and go in the same order everytime. ""Eliminate all excess motions."" 2. Demo caricatures are a GREAT way to get people in line. 3. Have kids ask parents permission before doing ""free"" caricatures. Even if you're just fucking trying to be nice to the kid. Sheesh!"
doc01200,5,"Tonight was great, filled witha really bad movie and shallow conversation. I honestly can't remember having that much fun or laughing that hard in quite some time. One topic of much contention was well, umm...sex idols (yes you read that right!). Unfortunately we girls couldn't pick one, even though Trevor picked his. Sometimes you just need a night of shallowness and laughter."
doc01201,3,"Michael Moore spoke in Cambridge yesterday to an audience of 500-600 (with more than 1,000 outside who could not get in but whom he addressed later). This is a truly rousing speech -- the only one that could have rivaled Barack Obama's inspirational performance from Tuesday night. Obama's and Moore's speeches aired on this morning's urlLink Democracy Now! . The video and audio feeds of Moore's speech begin at 1:08:00 of the day's two-hour feed. Democracy Now! also reports the following about Moore's activities: ""Everywhere Moore has gone in Boston, massive crowds have followed him. In fact the Kerry campaign is probably quite happy that the filmmaker is leaving town today. Moore is actually heading into George W. Bush's backyard in Crawford Texas, where he will introduce a showing of his film Fahrenheit 9/11 at a football stadium. Moore says he has invited the film's star, President Bush, to attend the show. While Fahrenheit 9/11 has now topped the $100 million mark, no theater in Crawford or the surrounding towns would show the movie, until last week when it was picked up by a theater in Waco. That's why Moore decided to do his own screening near Bush's Crawford ranch."""
doc01202,3,"I am the King Midas of laundry. I have so many clean socks and underwear now. I feel so luxurious with the variety I have now in selections. ""hmm, should I go with the plain black boxers, or the cat in the hat ones, or the taz ones, or how about some red boxer briefs."" Shoot. I feel like a millionaire. Black socks, brown socks, green socks. It's amazing."
doc01203,4,"What Hallmark doesn't print: 1. So your daughter's a hooker, and it spoiled your day. Look at the bright side, it's really good pay. 2. My tire was thumping. I thought it was flat. When I looked at the tire... I noticed your cat. Sorry! 3. Heard your wife left you, How upset you must be. But don't fret about it... She moved in with me. 4. Looking back over the years that we've been together, I can't help but wonder. What the hell was I thinking? 5. Congratulations on your wedding day! Too bad no one likes your husband. 6. How could two people as beautiful as you... Have such an ugly baby? 7. I've always wanted to have someone to hold, someone to love. After having met you ... I've changed my mind. 8. I must admit, you brought Religion into my life... I never believed in Hell till I met you. 9. As the days go by, I think of how lucky I am... That you're not here to ruin it for me. 10. Congratulations on your promotion. Before you go ... would you like to take this knife out of my back? You'll probably need it again. 11. Someday I hope to get married...but not to you. 12. Happy birthday! You look great for your age... Almost Lifelike! 13. When we were together, you always said you'd die for me. Now that we've broken up, I think it's time you kept your promise. 14. We have been friends for a very long time... let's say we stop? 15. I'm so miserable without you ... it's almost like you're here. 16. Congratulations on your new bundle of joy. Did you ever find out who the father was? 17. Your friends and I wanted to do something special for your birthday. So we're having you put to sleep. 18. Happy Birthday, Uncle Dad! (Available only in Arkansas, Tennessee, Kentucky and West Virginia)"
doc01204,6,"Oh yes, my beautiful Linux shell, with beautiful motd Ok, so right now I'm in a big nerd out phase... due to the fact that I've got a debian system (two really, one on each hard drive) working, and... yeah, I'm having fun playing and learning things on them. So far, I've not done much useful, but there is a webserver running. So, if my computers on, if you head here you should be able to see the basic debian ""your webserver is working"" page. Which is pretty nifty, if you ask me. (right now it's down, because I decided I wanted to reinstall it). In other news, my PC has yet another interface, and is very pretty (in my opinion): Pretty Interface"
doc01205,1,"It's Saturday and I'm supposed to be scouring the internet for email addresses to spam to generate interest in the festival. I mean, it's not really spam when I find filmmakers is it? I'm just burned out on a week of work and I don't want to be spending my weekend doing this. the other day I got about 100 names and that was enough work. All I can think about is: Is there a program that will do this faster? If there is, I bet it would spam thousands of innocent people who don't give a shit about movie making, so that's pretty much out. Tonight, my brother is coming into the city for the first time since he turned 21. He spent today with some college friends and we're going to rage it tonight."
doc01206,3,"I just got back from seeing urlLink Dodgeball:A True Underdog Story with my brother. It had to be one of the funniest things I have seen in a while. Now there is different types of funny, but this was one of those movies that you just have to take it for what it's worth. 90 minutes of stupid, slapstick comedy, where you just sit back and enjoy. I don't need to tell you what happens but there are a few thoughts on the movie I would like to share. Ben Stiller and Vince Vaughn seemed to work really well together. As I am sure you have seen in the previews, Stiller is over the top while Vaughn steps back and watches Stiller make a fool of himself. This had it's moments but the funny man here was once again Rip Torn. I talked about his greatness in The Larry Sanders Show, and he's at it again in Dodgeball. The delivery by Torn is perfect, and I enjoyed his screen time more than the rest of the cast. Dodgeball is not a great movie by any stretch, but if you are wanting some silly fun this is the movie for you. I have no problems giving this movie my approval, and all should go check it out. Pay close attention to Jason Batemans bit part. It looks like he is having too much fun on the Ocho!"
doc01207,5,"Ten People I Enjoy The Company Of:: 1) Anisia 2) Eva 3) Bryant 4) Samie 5) My Family 6) Jono&Dillon 7) Nicole 8) Christine (we won the swing dance contest in seventh grade at one of the celebrations) 9) Alyson and Al 10) Arin Nine Things I Want To Do Before I Die: 1) Drive over 100 mph 2) Get Married 3) Have kids 4) Slam Dunk 5) Write a book 6) Have and unforgettable moment with my one true love 7) Sing in front of a large crowd of people 8) Meet Michael Jordan 9) Hang out with my friends as much as possible Eight Things I'm Wearing: 1) Watch 2) Wristband 3) Cargo Pants 4) Polo shirt 5) Tank top (underneath #4) 6) My basketball shoes 7) Running socks 8) ""The Osbournes"" boxers Seven Things on My Mind: 1) Anisia 2) My friends 3) My family 4) I'm hungry 5) Camping tomorrow 6) Anisia still 7) Am I likeable? Six Items I Touch Every Day: 1) My face 2) My hair 3) Water Bottle 4) Computer if I'm home 5) Running shoes 6) My cell phone Five Things I Do Everyday: 1) Run 2) Use the computer 3) Sleep 4) Wake up 5) Think about my friends Four Songs on My Mind: 1) ""Home to you""~John Michael Montgomery 2) ""Too Marvelous for words""~Frank Sinatra 3) ""I'm just a kid""~Simple Plan 4) ""Selfish""~n'sync Three Things I Think of When I Wake Up: 1) NOOOO I almost saw her (see my dream in my other quiz before this one) 2) It wasn't part of my dream (Arin's still gone) 3) I love Anisia Two of My Favorite Foods: 1) Taco Bell: Bean and Cheese Burrito 2) Pizza Schmizza: Pepperoni One Person I Love More Than Any Other: 1) Anisia"
doc01208,4,"Birds, my dear Heidi, are natures greatest mystery; How do they fly? Why do they lay eggs? Do they have ears? Why are some of them different colours? Are they angels sent down from Jesus and our Lord God? When do Doves actually cry? Parkinson, myself and our insular community of 'Twitchers' are merely trying to answer these conundrums in the name of science whilst enjoying the beauty of these feathered freaks. Just the other day whilst out on a bird watching trip to the Shetlands a young girl approached me with a ponderance; ""Mister, mister"" she was heard to remark, ""what's so good about birds?"" ""Birds"" I replied, somewhat taken aback by what appeared to be a crack pipe she was carrying, ""Birds my dear can fly, and anything that fly's is okay by me. Is that crack?"" I hope that answers your question."
doc01209,2,"Dear Summer, I will be your father figure Put your tiny hand in mine I will be your preacher teacher Anything you have in mind Bam!, Buzz Rodell"
